title,author,image,desc,download_link,pages,publisher,year,language,file
Geometric and Engineering Drawing ,K. Morling,https://covers.zlibcdn2.com/covers100/books/a5/8c/a7/a58ca739eaccdb06ef818bd597102d3f.jpg,"
                    The new edition of this successful text describes all the geometric instructions and engineering drawing information that are likely to be needed by anyone preparing or interpreting drawings or designs with plenty of exercises to practice these principles.                                          Fully revised and updated Includes the latest recommendations in BS308, the British Standards Institution publication about engineering drawing practices Clear illustrations and exercises provide students with opportunities to practise what they've learned ",https://1lib.in/dl/763148/154b0c,360,Elsevier,2010,english,"PDF, 2.19 MB"
Engineering Graphics Essentials,Kirstie Plantenberg,https://covers.zlibcdn2.com/covers100/books/a4/25/b7/a425b7a9794f2d052622968198daaa8f.jpg,"
                    Engineering Graphics Essentials gives students a basic understanding of how to create and read engineering drawings by presenting principles in a logical and easy to understand manner. It covers the main topics of engineering graphics, including tolerancing and fasteners. This textbook also includes independent learning material containing supplemental content to further reinforce these principles. This textbook makes use of a large variety of exercise types that are designed to give students a superior understanding of engineering graphics and encourages greater interaction during lectures.

The independent learning material allows students to explore the topics in the book on their own and at their own pace. The main content of the independent learning material contains pages that summarize the topics covered in the book. Each page has audio recordings that simulate a lecture environment. Interactive exercises are included and allow students to go through the instructor-led and in-class student exercises found in the book on their own. Also included are videos that walk students through examples and show them exactly how and why each step is performed.                ",https://1lib.in/dl/3579097/020243,624,SDC Publications,2016,english,"PDF, 47.19 MB"
First Principles Of Mechanical And Engineering Drawing,H Holtbutterfill,https://covers.zlibcdn2.com/covers100/books/60/61/a7/6061a7d141273b612966fd38603fb26a.jpg,"
                    Many of the earliest books, particularly those dating back to the 1900s and before, are now extremely scarce and increasingly expensive. We are republishing these classic works in affordable, high quality, modern editions, using the original text and artwork.                ",https://1lib.in/dl/1055631/81657e,190,Amberg Press,2008,english,"PDF, 10.79 MB"
AUTODESK INVENTOR 2020 AND ENGINEERING GRAPHICS.,RANDY SHIH,https://covers.zlibcdn2.com/covers100/books/7d/cf/19/7dcf19cc9c6b150f50907d3b63d8d079.jpg,Unknown,https://1lib.in/dl/5652277/0407b4,Unknown,SDC PUBNS,2019,english,"PDF, 524.87 MB"
3D Game Engine Design: A Practical Approach to Real-Time Computer Graphics,David H. Eberly,https://covers.zlibcdn2.com/covers100/books/dd/e6/81/dde681fdd6eebf96abd5df87d93ba288.jpg,Unknown,https://1lib.in/dl/2072122/b4e609,1022,CRC Press,2006,english,"PDF, 9.64 MB"
"Engineering Design Graphics: Sketching, Modeling, and Visualization",James Leake,https://covers.zlibcdn2.com/covers100/books/c3/cb/fa/c3cbfae939990e4d79a2e2ac0e3151a0.jpg,"
                    James Leake's 2nd Edition of Engineering Design Graphics builds upon the previous text with more in-depth and enhanced information on projection theory that provides instructional framework and freehand sketching for learning important graphical concepts. Furthermore, the text provides clear, concise information about topics addressed in modern engineering design graphics as well as hundreds of additional sketching problems, all serving to develop sketching skills for ideation and communication and to develop critical spatial visualization skills.                ",https://1lib.in/dl/4997087/d1de94,374,Wiley,2012,english,"PDF, 36.75 MB"
3D game engine design: a practical approach to real-time computer graphics,David H. Eberly,https://covers.zlibcdn2.com/covers100/books/ad/02/b3/ad02b309f27be40e43727aadadcb4345.jpg,"
                    3D Game Engine Design is the first book to go beyond basic descriptions of algorithms and accurately demonstrate the complex engineering process required to design and build a real-time graphics engine to support physical realism. Faster algorithms will always win out over faster processors and assembly-language optimization techniques. Implementing those algorithms, however, can be a challenge for even experienced programmers.This book provides rigorous explanations and derivations of all the essential concepts and techniques. Ideas are revealed step by step with numerous code examples and illustrations. Source code implementations are included on the companion CD-ROM to help you understand the full progression from idea, to algorithm, to working code. Since algorithms are not used in isolation, the source code for a complete engine is provided to bring crucial context to the implementations. This book and CD-ROM offer the most comprehensive professional reference available for the development of 3D game engines.Features:• Designed for professionals working in game development, simulation, scientific visualization, or virtual worlds• Written by a respected game engineer and designer of a leading commercial game engine• Thoroughly describes the algorithms-fully implemented in working code-that are the key to writing the fastest, most efficient code possible• Provides source code for Windows 95/98/NT/2000, Linux/Unix, and Macintosh platforms.About the software:Includes a CD-ROM with C++ source code implementations of all the algorithms covered in the text as well as source code for a complete game engine. Updates for theengine, new ports (such as for the Macintosh), FAQs, and additional material on real-time graphics can be found at Geometric Tools website. The renderer layer of the engine is abstract and can work with whichever API is desired. An OpenGL-based renderer, DirectX8 (Direct3D), and a GLUT-based hardware renderer for either Windows or Linux are included.                ",https://1lib.in/dl/437388/3a6d58,586,Morgan Kaufmann,2000,english,"DJVU, 5.69 MB"
"Graphic science; engineering drawing, descriptive geometry, graphical solutions",French,https://covers.zlibcdn2.com/covers100/books/89/06/b4/8906b4e5575f70bebfd5935cee166f46.jpg,Unknown,https://1lib.in/dl/2660881/91eb1d,776,McGraw-Hill,1958,english,"PDF, 110.94 MB"
The fundamentals of engineering drawing and graphic technology,Thomas E. French,https://covers.zlibcdn2.com/covers100/books/8a/1e/6e/8a1e6e0aeb913899903c2909dc9feb2c.jpg,Unknown,https://1lib.in/dl/2481843/698095,728,McGraw-Hill,1978,english,"PDF, 58.50 MB"
"Visualization, Modeling, and Graphics for Engineering Design  ",Dennis Lieu,https://covers.zlibcdn2.com/covers100/books/98/41/b6/9841b6e7f7a1e2b4564d97cc47b5ca48.jpg,"
                    A new book for a new generation of engineering professionals, Visualization, Modeling, and Graphics for Engineering Design was written from the ground up to take a brand-new approach to graphic communication within the context of engineering design and creativity.  With a blend of modern and traditional topics, this text recognizes how computer modeling techniques have changed the engineering design process.  From this new perspective, the text is able to focus on the evolved design process, including the critical phases of creative thinking, product ideation, and advanced analysis techniques.  Focusing on design and design communication rather than drafting techniques and standards, it goes beyond the ""what"" to explain the ""why"" of engineering graphics.                ",https://1lib.in/dl/1198316/4fbb76,1124,Delmar Cengage Learning,2008,english,"PDF, 61.30 MB"
"Introduction to Graphics Communications for Engineers, Fourth Edition (Basic Engineering Series and Tools)    ",Gary R. Bertoline,https://covers.zlibcdn2.com/covers100/books/bc/e3/04/bce304bead42534804bef932af5c5c19.jpg,"
                    Bertoline's texts are the leading books in the engineering and technical graphics fields. Introduction to Graphics Communication for Engineers  presents both traditional and modern approaches to engineering graphics, providing engineering and technology students a strong foundation in graphics methods through visualization, drawing, drafting, CAD software, and 3-D modeling.  A strong emphasis on design in industry is found throughout, reinforcing the real and practical ways that technical graphics skills are used by engineers.             Introduction to Graphics Communications for Engineers is part of McGraw-Hill's B.E.S.T. series that introduces students to standard practices and tools used by engineers and engineering students.                ",https://1lib.in/dl/1226355/14cd9a,257,McGraw-Hill Science/Engineering/Math,2008,english,"PDF, 9.85 MB"
Technical Drawing with Engineering Graphics,Frederick E. Giesecke,https://covers.zlibcdn2.com/covers100/books/ab/08/57/ab08575b4b0df78f7788398bed82a439.jpg,"
                    This full-color text offers a clear, complete introduction and detailed reference for creating 3D models and 2D documentation drawings. Building on its reputation as a trusted reference, this edition expands on the role that 3D CAD databases now play in design and documentation. Superbly integrated illustrations, text, step-by-step instructions, and navigation make it easier than ever to master key skills and knowledge. Throughout, the authors demonstrate 3D and 2D drawing skills and CAD usage in real-world work practice in today’s leading disciplines. They combine strong technical detail, real-world examples, and current standards, materials, industries, and processes–all in a format that is efficient, colorful, and visual.                ",https://1lib.in/dl/2928063/2be659,1077,Pearson Prentice Hall,2016,english,"PDF, 94.80 MB"
Engineering Graphics for Diploma,K. C. John,https://covers.zlibcdn2.com/covers100/books/67/53/11/675311d28c1f85fc3e94aab27d0af787.jpg,"
                    This title includes module A that covers the fundamentals of manual drafting, lettering, freehand sketching and dimensioning of views. Module B describes two-dimensional drawings like geometrical constructions, conics, miscellaneous curves and scales. Three-dimensional drawings, such as projections of points, lines, plane lamina, geometrical solids and their different sections are well-explained in Module C. Module D deals with intersection of surfaces and their developments. Drawing of pictorial views is illustrated in Module E, which includes isometric projection, oblique projection and perspective projections. The fundamentals of machine drawing are covered in Module F. Finally, in Module G, this book introduces computer-aided drafting (CAD) to make the readers familiar with the state-of-the-art techniques of drafting.                ",https://1lib.in/dl/851299/b68aa9,326,Prentice-Hall of India Pvt.Ltd,2009,english,"PDF, 16.07 MB"
Introductory Engineering Graphics,OSAKUE,https://covers.zlibcdn2.com/covers100/books/af/06/e5/af06e53dcbc76805a120f1c1fd161c57.jpg,Unknown,https://1lib.in/dl/4976722/7f9a79,Unknown,MOMENTUM Press,2018,english,"PDF, 33.95 MB"
Mind to Matter: The Astonishing Science of How Your Brain Creates Material Reality,Dawson Church,https://covers.zlibcdn2.com/covers100/books/be/b5/2a/beb52a91b5c4eede445f308a7c5c2c4d.jpg,"
                    The idea that “thoughts become things” has become a meme in popular culture. It’s held as a firm proposition in metaphysics, and some spiritual teachers ascribe infinite powers to the mind. But are these claims scientifically accurate? What does the scientific evidence tell us about the scope of the human mind to transform thoughts into reality?New research and new discoveries in epigenetics, neuroscience, electromagnetism, psychology, cymatics (the study of wave phenomena), public health, and quantum physics are demonstrating that thoughts can indeed be profoundly creative. InMind to Matter, award-winning author Dawson Church examines the scientific facts and reviews the studies that show, step by step, exactly how our minds create material form. As each piece of the puzzle falls into place, the science turns out to be even more astonishing than the metaphysics.Throughout the book, Church shares illuminating case histories—up-close, authentic personal accounts of people who had an experience of turning mind into matter. Drawn from the worlds of medicine, sports, business, healing, art, and scientific discovery, these stories run the gamut from profound to inspiring to heart-wrenching. Meticulously researched evidence is presented in highly relatable form, using engaging, understandable, nontechnical analogies. Photos and illustrations enrich the text.As we discover how the universe operates synchronistically, we come to understand that while we have individual local minds, we also participate in universal nonlocal mind.Mind to Mattershows us that as we take charge of our individual power to create, we have the potential, as a species, to catalyze a transformation of our whole world.                ",https://1lib.in/dl/3562184/8c12fd,360,Hay House,2018,english,"EPUB, 52.48 MB"
Fundamentals of Materials Science and Engineering: An Integrated Approach,William D. Callister,https://covers.zlibcdn2.com/covers100/books/5f/58/5d/5f585d82ae4eafaa3758a885b12e1456.jpg,Unknown,https://1lib.in/dl/3342925/fe911f,964,Wiley,2015,english,"PDF, 21.12 MB"
Materials science and engineering : an introduction,William D Callister,https://covers.zlibcdn2.com/covers100/books/a6/65/bf/a665bf943adca5dda1eb57fdf9763edb.jpg,"
Building on the extraordinary success of eight best-selling editions, Callister’s new Ninth Edition of Materials Science and Engineering continues to promote student understanding of the three primary types of materials (metals, ceramics, and polymers) and composites, as well as the relationships that exist between the structural elements of materials and their properties. This edition is again supported by WileyPLUS, an integrated online learning environment, (when ordered as a package by an instructor). Also available is a redesigned version of Virtual Materials Science and Engineering (VMSE). This resource contains interactive simulations and animations that enhance the learning of key concepts in materials science and engineering (e.g., crystal structures, crystallographic planes/directions, dislocations) and, in addition, a comprehensive materials property database.WileyPLUS sold separately from text. ",https://1lib.in/dl/2462012/a3af06,Unknown,Wiley,2014,english,"PDF, 25.61 MB"
The Science and Engineering of Materials,Donald R. Askeland,https://covers.zlibcdn2.com/covers100/books/10/ae/ae/10aeaedb3beefb01db28d8bdb4d5746b.jpg,Unknown,https://1lib.in/dl/3601638/afaf3e,898,Cengage Learning,2014,english,"PDF, 84.93 MB"
Understanding Solids: The Science of Materials,,https://covers.zlibcdn2.com/covers100/books/dc/81/4e/dc814ed383bd837a919b7506dc45ad88.jpg,"
                    The second edition of a modern introduction to the chemistry and physics of solids. This textbook takes a unique integrated approach designed to appeal to both science and engineering students                ",https://1lib.in/dl/2086930/0c3714,1166,Wiley,2013,english,"PDF, 68.64 MB"
Strength of Materials (Materials Science and Technologies Series),Gustavo Mendes,https://covers.zlibcdn2.com/covers100/books/34/79/56/347956a6cc0a2692f66ec240b0c03efa.jpg,Unknown,https://1lib.in/dl/974134/b9efa0,299,Nova Science Publishers,2009,english,"PDF, 10.29 MB"
Visual methodologies: an introduction to researching with visual materials (4th edition),Gillian Rose,https://covers.zlibcdn2.com/covers100/books/b3/c3/9b/b3c39b9868c84eaa498274639c5a6ba3.jpg,"
                    Now in its Fourth Edition, Visual Methodologies: An Introduction to Researching with Visual Materials is a bestselling critical guide to the study and analysis of visual culture. Existing chapters have been fully updated to offer a rigorous examination and demonstration of an individual methodology in a clear and structured style.                ",https://1lib.in/dl/3685131/c8dda8,455,SAGE Publications Ltd,2016,english,"PDF, 23.01 MB"
Materials Science and Engineering: A First Course,V. Raghavan,https://covers.zlibcdn2.com/covers100/books/74/4b/e5/744be567412427b8f7c929b743089f07.jpg,"
                    Now in its sixth edition, this text provides a thorough analysis of the subject in an easy-to-read style. It systematically and logically analyses the basic concepts and their applications to enable easy comprehension of the subject for students. The book begins by examining the background topics in chemical equilibrium, kinetics, atomic structure and chemical bonding. Then follows a detailed discussion of the structure of solids, crystal imperfections, phase diagrams, solid-state diffusion and phase transformations. This provides insight into the structural control necessary for optimizing the various properties of materials. The mechanical properties covered include elastic, anelastic and viscoelastic behaviour, plastic deformation, creep, and fracture phenomena. The next four chapters are devoted to a detailed description of electrical conduction, superconductivity, semiconductors, and magnetic and dielectric properties. The final chapter on Nanomaterials describes state-of-art developments in this new field. This student-friendly text provides thorough analysis of all relevant topics through the use of diagrams, illustrative tables, and worked-out examples. It is primarily intended for undergraduate students of all branches of engineering, and postgraduate students of physics, chemistry and materials science.                ",https://1lib.in/dl/3384942/02ca99,464,Prentice-Hall of India,2004,english,"PDF, 3.62 MB"
"Job Hazard Analysis, Second Edition: A Guide for Voluntary Compliance and Beyond",James Roughton Certified Safety Professional (CSP),https://covers.zlibcdn2.com/covers100/books/eb/8e/ba/eb8ebaf6a5ba46a88dd6734fb5067e1e.jpg,"
Job Hazard Analysis: A Guide for Voluntary Compliance and Beyond, Second Edition, provides a complete reference for performing JHA and setting up a JHA program. The book identifies the basic job steps and tasks, their associated hazards and risks, and safe operating procedures and hazard controls based on this analysis. Authors James Roughton and Nathan Crutchfield argue that the JHA should be the centerpiece of any risk control and occupational safety and health program. However, the traditional JHA has potential problems in gathering and analysis of task data and, with its focus on the sequence of steps, can miss the behavioral effects and the systems interactions between tools, equipment, materials, work environment, management and the individual worker.The concepts are presented for the JHA, incorporating elements from Behavior-Based Safety and Six Sigma. Readers are taken through the whole process of developing tools for identifying workplace hazards, developing systems that support hazard recognition, developing an effective JHA, and managing a JHA based program that can be easily incorporated into occupational safety and health management systems, thus allowing businesses to move from mere compliance to a pro-active safety management. The book is supported by numerous examples of JHAs, end of chapter review questions, sample checklists, action plans, and forms.Provides a basic understanding of the JHA process and a more in-depth background on the human performance improvement for a successful JHA program implementationMethodically develops the risk assessment basics needed within the JHA processPresents expanded resources that are useful in safety systemsIncorporates elements from Behavior-Based Safety and Six Sigma ",https://1lib.in/dl/2716436/c60d3f,504,"Elsevier, Butterworth-Heinemann",2016,english,"PDF, 43.94 MB"
Composite Materials: Science and Engineering,Krishan K. Chawla (auth.),https://covers.zlibcdn2.com/covers100/books/75/43/fe/7543feb15073eb33c4543e0a8c734ec4.jpg,"
The third edition of Krishan Chawla's widely used textbook, Composite Materials, offers integrated and completely up-to-date coverage of composite materials. The book focuses on the triad of processing, structure, and properties, while providing a well-balanced treatment of the materials science and mechanics of composites. In this edition of Composite Materials, revised and updated throughout, increasing use of composites in industry (especially aerospace and energy) and new developments in the field are highlighted. There is a new chapter on non-conventional composites, which covers polymer, metal and ceramic matrix nanocomposites, self-healing composites, self-reinforced composites, biocomposites and laminates made of metals and polymer matrix composites. The third edition, featuring all figures in color, also includes new solved examples and problems as well as increased coverage of: Carbon/carbon brakes. Composites for civilian aircraft and jet engines. Second generation high-temperature superconducting composites. Composites for use in windmill blades. WC/metal particulate composites. Examples of practical applications in various fields are given throughout the book, and extensive references to the literature are provided. The book is intended for use in graduate and upper-division undergraduate courses, and as a reference for the practicing engineers and researchers in industry and academia. ",https://1lib.in/dl/2098051/7b0ea1,542,Springer-Verlag New York,2012,english,"PDF, 15.88 MB"
Materials Science and Engineering. An Introduction,William D. Callister,https://covers.zlibcdn2.com/covers100/books/26/4c/70/264c700ceefabb0627b812ae80bfeb99.jpg,"
                    Building on the extraordinary success of six best-selling editions, Bill Callister's new Seventh Edition of MATERIALS SCIENCE AND ENGINEERING: AN INTRODUCTION continues to promote student understanding of the three primary types of materials (metals, ceramics, and polymers) and composites, as well as the relationships that exist between the structural elements of materials and their properties.                ",https://1lib.in/dl/511763/504ea9,975,Wiley,2006,english,"PDF, 30.54 MB"
"Materials: Engineering, Science, Processing and Design",Michael Ashby,https://covers.zlibcdn2.com/covers100/books/b9/67/df/b967df717e571a6f1ee7455c921a2d4f.jpg,"
                    READERSHIP: Undergraduate materials, mechanical, chemical, civil & aeronautical engineering students taking courses in materials science & engineering, materials processing and engineering design.

""Materials: Engineering, Science, Processing and Design"" — winner of a 2014 Textbook Excellence Award (Texty) from The Text and Academic Authors Association — is the ultimate materials engineering text and resource for students developing skills and understanding of materials properties and selection for engineering applications. Written by world-class authors, it takes a unique design led-approach that is broader in scope than other texts, thereby meeting the curriculum needs of a wide variety of courses in the materials and design field, from introduction to materials science and engineering to engineering materials, materials selection and processing, and materials in design.

This new edition retains its design-led focus and strong emphasis on visual communication while expanding its treatment of crystallography and phase diagrams and transformations to fully meet the needs of instructors teaching a first-year course in materials. The book is fully linked with the leading materials software package used in over 600 academic institutions worldwide as well as numerous government and commercial engineering departments.                ",https://1lib.in/dl/3681966/12b6d4,784,Butterworth-Heinemann,2014,english,"EPUB, 55.25 MB"
Materials and Design. The Art and Science of Material Selection in Product Design,Michael F. Ashby and Kara Johnson (Auth.),https://covers.zlibcdn2.com/covers100/books/55/0e/4b/550e4b549c2eaf59fa4a648e8b0c5547.gif,Unknown,https://1lib.in/dl/2317054/6bb09e,416,Butterworth Heinemann,2014,english,"PDF, 51.14 MB"
"Materials Science and Engineering: An Introduction, Eighth Edition",William D. Callister Jr.,https://covers.zlibcdn2.com/covers100/books/26/e3/9a/26e39a248830e6258b4edc0b27f516f5.jpg,"
                    Building on the success of previous editions, this book continues to provide engineers with a strong understanding of the three primary types of materials and composites, as well as the relationships that exist between the structural elements of materials and their properties. The relationships among processing, structure, properties, and performance components for steels, glass-ceramics, polymer fibers, and silicon semiconductors are explored throughout the chapters. The discussion of the construction of crystallographic directions in hexagonal unit cells is expanded. At the end of each chapter, engineers will also find revised summaries and new equation summaries to reexamine key concepts.                ",https://1lib.in/dl/1055202/37eee1,1000,Wiley & Sons,2010,english,"PDF, 32.37 MB"
Materials Science and Engineering An Introduction,William D. Callister,https://covers.zlibcdn2.com/covers100/books/a4/10/1a/a4101ac8cedd63c53a6b23f521f5fe3e.jpg,"
                    Materials Science and shit, you know. Its like chem but really specific. Metals and plastic and stuff.                ",https://1lib.in/dl/5440697/fafb19,Unknown,Wiley,2018,english,"PDF, 14.93 MB"
"Modern physical metallurgy and materials engineering: science, process, applications",R. E. Smallman,https://covers.zlibcdn2.com/covers100/books/f5/84/cf/f584cfe11637db8d3da19fb96347b2d8.jpg,"
                    For many years, various editions of Smallman's Modern Physical Metallurgy have served throughout the world as a standard undergraduate textbook on metals and alloys. In 1995, it was rewritten and enlarged to encompass the related subject of materials science and engineering and appeared under the title Metals & Materials: Science, Processes, Applications offering a comprehensive amount of a much wider range of engineering materials. Coverage ranged from pure elements to superalloys, from glasses to engineering ceramics, and from everyday plastics to in situ composites, Amongst other favourable reviews, Professor Bhadeshia of Cambridge University commented: ""Given the amount of work that has obviously gone into this book and its extensive comments, it is very attractively priced. It is an excellent book to be recommend strongly for purchase by undergraduates in materials-related subjects, who should benefit greatly by owning a text containing so much knowledge.The book now includes new chapters on materials for sports equipment (golf, tennis, bicycles, skiing, etc.) and biomaterials (replacement joints, heart valves, tissue repair, etc.) - two of the most exciting and rewarding areas in current materials research and development. As in its predecessor, numerous examples are given of the ways in which knowledge of the relation between fine structure and properties has made it possible to optimise the service behaviour of traditional engineering materials and to develop completely new and exciting classes of materials. Special consideration is given to the crucial processing stage that enables materials to be produced as marketable commodities. Whilst attempting to produce a useful and relatively concise survey of key materials and their interrelationships, the authors have tried to make the subject accessible to a wide range of readers, to provide insights into specialised methods of examination and to convey the excitement of the atmosphere in which new materials are conceived and developed.                ",https://1lib.in/dl/465337/56408a,450,Butterworth Heinemann,1999,english,"PDF, 8.60 MB"
The Science of the Rishis: The Spiritual and Material Discoveries of the Ancient Sages of India,Vanamali,https://covers.zlibcdn2.com/covers100/books/ab/ef/56/abef5628198563f4a18848699c133d4d.jpg,"
                    A complete introduction to Sanatana Dharma, the spiritual science of the Hindu sages  • Examines how many core concepts of Hinduism, including Brahman, Atman, bhakti, karma, and reincarnation, relate to modern science  • Explores the scientific discoveries of the rishis, ancient Vedic sages, and how they have only recently been rediscovered by Western scientists  • Reveals the concepts of quantum physics hidden within the Vedas, the Bhagavad Gita, the Upanishads, and the Puranas  Called “the scientists of Hinduism,” the rishis of ancient India were the scribes of the Vedas. They developed the spiritual science of Hinduism, Sanatana Dharma, as their way of ensuring the constant renewal and progress of India’s spiritual tradition and culture. Sanatana Dharma permeates every aspect of Hindu culture, from religion to the arts to the sciences. Woven within its Vedic texts lie all of the essential concepts of quantum physics and other modern scientific discoveries.  Providing a complete introduction to the science of Sanatana Dharma, Vanamali reveals how the core concepts of Hinduism, including Brahman, Atman, bhakti, karma, and reincarnation, relate to modern science and how the scientific discoveries of the ancient rishis have been recently rediscovered by the West. She examines the scientific principles within the classic stories and texts of India, including the Vedas, the Bhagavad Gita, the Upanishads, and the Puranas. Within the teachings of the ancient Puranic sages and saints such as Valmiki and Vyasa and legendary physicians and mathematician-philosophers such as Aryabhatta and Varahamihir, the author reveals great scientific truths--not those believed by the ancient world, but truths still upheld by modern science, particularly quantum physics. She explores Desha and Kaala (Space and Time), Shankara and his philosophy of Advaita Vedanta, and the Hindu sciences of mathematics, astronomy, and Vedic astrology.  In illustrating the scientific basis of Hinduism and the discoveries of its sages, Vanamali provides a window into the depths of this most ancient spiritual way of life.                ",https://1lib.in/dl/2747261/32347d,256,Inner Traditions,2015,english,"EPUB, 434 KB"
David Hume: A Treatise of Human Nature Volume 2: Editorial Material (Clarendon Hume Edition Series),David Fate Norton,https://covers.zlibcdn2.com/covers100/books/54/ff/98/54ff983cdd887a57839f3ab10f37473b.jpg,"
                    David and Mary Norton present the definitive scholarly edition of Hume's Treatise, one of the greatest philosophical works ever written. This second volume contains their historical account of how the Treatise was written and published; an explanation of how they have established the text; an extensive set of annotations which illuminate Hume's texts; and a comprehensive bibliography and index.                ",https://1lib.in/dl/1014706/338587,624,Unknown,2007,english,"PDF, 27.10 MB"
Encyclopedia of Materials: Science and Technology (v. 10),K.H.J. Buschow Ph.D.,https://covers.zlibcdn2.com/covers100/books/90/db/86/90db8622e4324150d7ac2929d6dc448a.jpg,"
                    The study of materials is interdisciplinary in nature and requires knowledge of research in many related fields, such as physics, chemistry, engineering and even biomedical science. Scientists and engineers working with materials increasingly need a medium for gathering relevant information from the growing amount of literature available.The Encyclopedia of Materials: Science and Technology presents around 1,800 articles written by experts in their fields, resulting in a comprehensive coverage of this broad and wide-ranging subject. It is the only encyclopedia available that covers all of materials science and technology, focussing on the following areas: * Functional Phenomena * Structural Phenomena * Fundamental Core Theory * Structural Materials * Polymers and Materials Chemistry * Functional Materials This title is also available online via ScienceDirect - featuring extensive browsing, searching, and internal cross-referencing between articles in the work, plus dynamic linking to journal articles and abstract databases, making navigation flexible and easy. Please contact your librarian for more information about access to these products within your institution.                ",https://1lib.in/dl/955899/367361,10388,Unknown,2001,english,"PDF, 35.57 MB"
Phillips' Science of Dental Materials,Anusavice K.J.,https://covers.zlibcdn2.com/covers100/books/50/da/fb/50dafb30056f764c212298bae445c1f6.jpg,"
                    12 ed., Elsevier Saunders, 2012. – 592 p.Overview of Preventive and Restorative Materials Structure of Matter and Principles of Adhesion Physical and Chemical Properties of Solids Mechanical Properties of Dental Materials Structure and Properties of Cast Dental Alloys Dental Polymers Biocompatibility Impression Materials Gypsum ProductsDental Waxes, Casting Investments, and Casting ProceduresMaterials and Processes for Cutting, Grinding, Finishing, and PolishingBonding and Bonding AgentsResin-Based CompositesDental CementsDental AmalgamsDental Casting Alloys and Metal JoiningWrought MetalsDental CeramicsProsthetic Polymers and ResinsDental ImplantsEmerging Technologies                ",https://1lib.in/dl/3242721/b30944,Unknown,Unknown,Unknown,english,"PDF, 76.61 MB"
Basic Electrical And Instrumentation Engineering,S. Salivahanan,https://covers.zlibcdn2.com/covers100/books/ff/14/d7/ff14d725e93d9dab20f5e8439feb5b37.jpg,Unknown,https://1lib.in/dl/5471758/82ae2e,Unknown,McGraw Hill Education (India) Private Limited,2018,english,"PDF, 4.16 MB"
"1800 Mechanical Movements, Devices and Appliances",Gardner D. Hiscox,https://covers.zlibcdn2.com/covers100/books/1e/ce/66/1ece665d0f5744a9c49667f35b1671ac.jpg,"
                    A fascinating compendium of early-20th-century mechanical devices, this expansive work rangesfrom basic hooks and levers to complex machinery used in steam, motive, hydraulic, air, and electric power, navigation, gearing, clocks, mining, and construction.More than 1,800 engravings include simple illustrations and detailed cross-sections.                ",https://1lib.in/dl/662199/c3aa90,416,Dover Publications,2007,english,"PDF, 90.38 MB"
"Mechatronics: Electronic Control Systems in Mechanical and Electrical Engineering, 6th Edition",William Bolton,https://covers.zlibcdn2.com/covers100/books/00/6f/b5/006fb52325cf1242508846ff0bb3490e.jpg,"
The integration of electronic engineering, mechanical engineering, control and computer engineering - Mechatronics - lies at the heart of the innumerable gadgets, processes and technology without which modern life would seem impossible. From auto-focus cameras to car engine management systems, and from state-of-the-art robots to the humble washing machine, Mechatronics has a hand in them all.This book presents a clear and comprehensive introduction to the area. Practical and applied, it helps you to acquire the mix of skills you will need to comprehend and design mechatronic systems. It also goes much deeper, explaining the very philosophy of mechatronics, and, in so doing, provides you with a frame of understanding to develop a truly interdisciplinary and integrated approach to engineering.New to this edition:• Inclusion of material on the Arduino open-source electronic prototyping platform and the Arduino programming language• Even more mechatronic systems topics• New section on robotic systems• Updated resources for instructors available at www.pearsoned.co.uk/BoltonMechatronics is essential reading for students requiring an introduction to this exciting area at undergraduate and higher diploma level. Bill Bolton was formerly Consultant to the Further Education Unit and Head of Research and Development and Monitoring at the Business and Technology Education Council (BTEC). He has also been a UNESCO consultant and is the author of many successful engineering textbooks. ",https://1lib.in/dl/3704488/686bb8,663,Pearson,2015,english,"PDF, 34.35 MB"
Theory of Machines and Mechanisms,John J. Uicker,https://covers.zlibcdn2.com/covers100/books/35/8e/ba/358eba584144e4706a57f36fb7c65fa6.jpg,"
                    Theory of Machines and Mechanisms, Fifth Edition, is an ideal text for the complete study of displacements, velocities, accelerations, and static and dynamic forces required for the proper design of mechanical linkages, cams, and geared systems. The authors present the background, notation, and nomenclature essential for students to understand the various independent technical approaches that exist in the field of mechanisms, kinematics, and dynamics. The fifth edition features streamlined coverage and substantially revised worked examples. This latest edition also includes a greater number of problems, suitable for in-class discussion or homework, at the end of each chapter.FEATURES* Offers balanced coverage of all topics by both graphic and analytic methods* Covers all major analytic approaches* Provides high-accuracy graphical solutions to exercises, by use of CAD software* Includes the method of kinematic coefficients and also integrates the coverage of linkages, cams, and geared systems* An Ancillary Resource Center (ARC) offers an Instructor's Solutions Manual, solutions to 100 of the problems from the text using MatLab, and PowerPoint lecture slides* A Companion Website includes more than 100 animations of key figures from the text ",https://1lib.in/dl/3685153/44bdf7,977,Oxford University Press,2017,english,"PDF, 61.23 MB"
