title,author,image,desc,download_link,pages,publisher,year,language,file
Introduction to Information Retrieval and Quantum Mechanics,Massimo Melucci (auth.),https://covers.zlibcdn2.com/covers100/books/a3/8c/24/a38c24c57440a97da0fa2e90feac9d22.jpg,"
This book introduces the quantum mechanical framework to information retrieval scientists seeking a new perspective on foundational problems. As such, it concentrates on the main notions of the quantum mechanical framework and describes an innovative range of concepts and tools for modeling information representation and retrieval processes. The book is divided into four chapters. Chapter 1 illustrates the main modeling concepts for information retrieval (including Boolean logic, vector spaces, probabilistic models, and machine-learning based approaches), which will be examined further in subsequent chapters. Next, chapter 2 briefly explains the main concepts of the quantum mechanical framework, focusing on approaches linked to information retrieval such as interference, superposition and entanglement. Chapter 3 then reviews the research conducted at the intersection between information retrieval and the quantum mechanical framework. The chapter is subdivided into a number of topics, and each description ends with a section suggesting the most important reference resources. Lastly, chapter 4 offers suggestions for future research, briefly outlining the most essential and promising research directions to fully leverage the quantum mechanical framework for effective and efficient information retrieval systems. This book is especially intended for researchers working in information retrieval, database systems and machine learning who want to acquire a clear picture of the potential offered by the quantum mechanical framework in their own research area. Above all, the book offers clear guidance on whether, why and when to effectively use the mathematical formalism and the concepts of the quantum mechanical framework to address various foundational issues in information retrieval. ",https://1lib.in/dl/2678965/fb1a48,247,Springer-Verlag Berlin Heidelberg,2015,english,"PDF, 5.43 MB"
Information Retrieval: Implementing and Evaluating Search Engines,Stefan Büttcher,https://covers.zlibcdn2.com/covers100/books/2f/40/59/2f4059b4b7115d2fbf2d3f72a1c56f4f.jpg,"
                    Information retrieval is the foundation for modern search engines. This textbook offers an introduction to the core topics underlying modern search technologies, including algorithms, data structures, indexing, retrieval, and evaluation. The emphasis is on implementation and experimentation; each chapter includes exercises and suggestions for student projects. Wumpus, a multi-user open-source information retrieval system developed by one of the authors and available online, provides model implementations and a basis for student work.
The modular structure of the book allows instructors to use it in a variety of graduate-level courses, including courses taught from a database systems implementation perspective, traditional information retrieval courses with a focus on IR theory, and courses covering the basics of Web retrieval. Additionally, professionals in computer science, computer engineering, and software engineering will find Information Retrieval a valuable reference.
After an introduction to the basics of information retrieval, the text covers three major topic areas — indexing, retrieval, and evaluation — in self-contained parts. The final part of the book draws on and extends the general material in the earlier parts, treating specific application areas, including parallel search engines, link analysis, crawling, and information retrieval over collections of XML documents. End-of-chapter references point to further reading; end-of-chapter exercises range from pencil and paper problems to substantial programming projects.                ",https://1lib.in/dl/5155689/df55d2,632,The MIT Press,2010,english,"DJVU, 11.46 MB"
Semantic Knowledge Representation for Information Retrieval,Winfried Gödert,https://covers.zlibcdn2.com/covers100/books/58/cf/cc/58cfccdfb680851e94af19fe4a8acb70.jpg,"
This book covers the basics of semantic web technologies and indexing languages, and describes their contribution to improve languages as a tool for subject queries and knowledge exploration. The book is relevant to information scientists, knowledge workers and indexers. It provides a suitable combination of theoretical foundations and practical applications. ",https://1lib.in/dl/3419364/81b614,294,De Gruyter Saur,2014,english,"PDF, 7.75 MB"
Introduction to Modern Information Retrieval,Gerard Salton,https://covers.zlibcdn2.com/covers100/books/3a/45/a4/3a45a43183cd126b5df904a680f921be.jpg,Unknown,https://1lib.in/dl/2344853/b1fa58,468,Mcgraw-Hill College,1983,english,"DJVU, 4.62 MB"
Information Retrieval Systems: Theory and Implementation,Gerald J. Kowalski,https://covers.zlibcdn2.com/covers100/books/4f/45/2c/4f452c63de088f052114069ddca3bc62.jpg,"
                    The growth of the Internet and the availability of enormous  volumes of data in digital form has necessitated intense interest in  techniques for assisting the user in locating data of interest. The  Internet has over 350 million pages of data and is expected to reach  over one billion pages by the year 2000. Buried on the Internet are  both valuable nuggets for answering questions as well as large  quantities of information the average person does not care about. The  Digital Library effort is also progressing, with the goal of migrating  from the traditional book environment to a digital library  environment.   Information Retrieval Systems: Theory and Implementation  provides a theoretical and practical explanation of the latest  advancements in information retrieval and their application to  existing systems. It takes a system approach, discussing all aspects  of an Information Retrieval System. The importance of the Internet and  its associated hypertext-linked structure is put into perspective as a  new type of information retrieval data structure. The total system  approach also includes discussion of the human interface and the  importance of information visualization for identification of relevant  information. The theoretical metrics used to describe information  systems are expanded to discuss their practical application in the  uncontrolled environment of real world systems.   Information Retrieval Systems: Theory and Implementation is  suitable as a textbook for a graduate-level course on information  retrieval, and as a reference for researchers and practitioners in  industry.                ",https://1lib.in/dl/1014014/bbb19e,290,The Information Retrieval Series 1,1997,english,"PDF, 11.47 MB"
Opinion Mining In Information Retrieval,Surbhi Bhatia,https://covers.zlibcdn2.com/covers100/books/02/fb/3e/02fb3e05e4ffef4a32cd522ef66d0747.jpg,"
                    This book discusses in detail the latest trends in sentiment analysis,focusing on “how online reviews and feedback reflect the opinions of users and have led to a major shift in the decision-making process at organizations.” Social networking has become essential in today’s society. In the past, people’s decisions to buy certain products (and companies’ efforts to sell them) were largely based on advertisements, surveys, focus groups, consultants, and the opinions of friends and relatives. But now this is no longer limited to one’s circle of friends, family or small surveys;it has spread globally to online social media in the form of blogs, posts, tweets, social networking sites, review sites and so on. Though not always easy, the transition from surveys to social media is certainly lucrative. Business analytical reports have shown that many organizations have improved their sales, marketing and strategy, setting up new policies and making decisions based on opinion mining techniques.                ",https://1lib.in/dl/5534593/695163,119,Springer,2020,english,"PDF, 3.41 MB"
Textual and Visual Information Retrieval using Query Refinement and Pattern Analysis,S.G. Shaila,https://covers.zlibcdn2.com/covers100/books/fc/d1/79/fcd1798abaf89c72adad9ef3211a503e.jpg,"
This book offers comprehensive coverage of information retrieval by considering both Text Based Information Retrieval (TBIR) and Content Based Image Retrieval (CBIR), together with new research topics. The approach to TBIR is based on creating a thesaurus, as well as event classification and detection. N-gram thesaurus generation for query refinement offers a new method for improving the precision of retrieval, while event classification and detection approaches aid in the classification and organization of information using web documents for domain-specific retrieval applications. In turn, with regard to content based image retrieval (CBIR) the book presents a histogram construction method, which is based on human visual perceptions of color. The book’s overarching goal is to introduce readers to new ideas in an easy-to-follow manner.  ",https://1lib.in/dl/3664508/888c47,Unknown,Springer Singapore,2018,english,"PDF, 6.78 MB"
Quantum-Like Models for Information Retrieval and Decision-Making,Diederik Aerts,https://covers.zlibcdn2.com/covers100/books/85/df/be/85dfbee291f647e45791a0953781bd2c.jpg,"
Recent years have been characterized by tremendous advances in quantum information and communication, both theoretically and experimentally. In addition, mathematical methods of quantum information and quantum probability have begun spreading to other areas of research, beyond physics. One exciting new possibility involves applying these methods to information science and computer science (without direct relation to the problems of creation of quantum computers). The aim of this Special Volume is to encourage scientists, especially the new generation (master and PhD students), working in computer science and related mathematical fields to explore novel possibilities based on the mathematical formalisms of quantum information and probability. The contributing authors, who hail from various countries, combine extensive quantum methods expertise with real-world experience in application of these methods to computer science. The problems considered chiefly concern quantum information-probability based modeling in the following areas: information foraging; interactive quantum information access; deep convolutional neural networks; decision making; quantum dynamics; open quantum systems; and theory of contextual probability. The book offers young scientists (students, PhD, postdocs) an essential introduction to applying the mathematical apparatus of quantum theory to computer science, information retrieval, and information processes.  ",https://1lib.in/dl/5399359/157c21,Unknown,Springer International Publishing,2019,english,"PDF, 2.87 MB"
Advances in Information Retrieval,Gabriella Pasi,https://covers.zlibcdn2.com/covers100/books/1f/e0/a9/1fe0a9ed41156b167062d30461ba73c0.jpg,"
This book constitutes the refereed proceedings of the 40th European Conference on IR Research, ECIR 2018, held in Grenoble, France, in March 2018. The 39 full papers and 39 short papers presented together with 6 demos, 5 workshops and 3 tutorials, were carefully reviewed and selected from 303 submissions. Accepted papers cover the state of the art in information retrieval including topics such as: topic modeling, deep learning, evaluation, user behavior, document representation, recommendation systems, retrieval methods, learning and classication, and micro-blogs. ",Unknown,Unknown,Springer International Publishing,2018,english,"PDF, 41.19 MB"
Search Engines: Information Retrieval in Practice,W. Bruce Croft,https://covers.zlibcdn2.com/covers100/books/01/0a/70/010a70258d376cba631fe4f42e7452e5.jpg,Unknown,https://1lib.in/dl/5148053/69b42b,542,Pearson,2009,english,"PDF, 9.11 MB"
Web Information Retrieval,Stefano Ceri,https://covers.zlibcdn2.com/covers100/books/8e/71/e2/8e71e27a784b852b60cfcdbb6a7bb478.jpg,"
With the proliferation of huge amounts of (heterogeneous) data on the Web, the importance of information retrieval (IR) has grown considerably over the last few years. Big players in the computer industry, such as Google, Microsoft and Yahoo!, are the primary contributors of technology for fast access to Web-based information; and searching capabilities are now integrated into most information systems, ranging from business management software and customer relationship systems to social networks and mobile phone applications.Ceri and his co-authors aim at taking their readers from the foundations of modern information retrieval to the most advanced challenges of Web IR. To this end, their book is divided into three parts. The first part addresses the principles of IR and provides a systematic and compact description of basic information retrieval techniques (including binary, vector space and probabilistic models as well as natural language search processing) before focusing on its application to the Web. Part two addresses the foundational aspects of Web IR by discussing the general architecture of search engines (with a focus on the crawling and indexing processes), describing link analysis methods (specifically Page Rank and HITS), addressing recommendation and diversification, and finally presenting advertising in search (the main source of revenues for search engines). The third and final part describes advanced aspects of Web search, each chapter providing a self-contained, up-to-date survey on current Web research directions. Topics in this part include meta-search and multi-domain search, semantic search, search in the context of multimedia data, and crowd search.The book is ideally suited to courses on information retrieval, as it covers all Web-independent foundational aspects. Its presentation is self-contained and does not require prior background knowledge. It can also be used in the context of classic courses on data management, allowing the instructor to cover both structured and unstructured data in various formats. Its classroom use is facilitated by a set of slides, which can be downloaded from www.search-computing.org. ",https://1lib.in/dl/2167059/097330,284,Springer-Verlag Berlin Heidelberg,2013,english,"PDF, 7.44 MB"
Modern Information Retrieval,Ricardo Baeza-Yates,https://covers.zlibcdn2.com/covers100/books/7f/7f/08/7f7f08c13019ffe346676e49d6a3022d.jpg,"
                    Discusses the changes in modern information retrieval and the provision of relevant information with minimal noise.  Softcover. DLC: Information storage and retrieval systems.                ",https://1lib.in/dl/605897/eb0156,103,ACM Press; Addison-Wesley,1999,english,"PDF, 1.95 MB"
Information Access through Search Engines and Digital Libraries (The Information Retrieval Series),Maristella Agosti (Editor),https://covers.zlibcdn2.com/covers100/books/a7/24/f7/a724f76ad2444f4ea43342daa9ca6820.jpg,"
                    The Information Management Systems group at the University of Padua has been a major contributor to information retrieval (IR) and digital libraries. The papers in this book include coverage of automated text categorizations, web link analysis algorithms, retrieval in multimedia digital libraries, and multilingual information retrieval. The text will appeal to institutions and companies working on search engines and information retrieval algorithms.                ",https://1lib.in/dl/937104/93711b,214,Unknown,2007,english,"PDF, 3.67 MB"
Issues in the Use of Neural Networks in Information Retrieval,Iuliana F. Iatan (auth.),https://covers.zlibcdn2.com/covers100/books/82/a5/66/82a566e33cfefdce786e43812e546e59.jpg,"
This book highlights the ability of neural networks (NNs) to be excellent pattern matchers and their importance in information retrieval (IR), which is based on index term matching. The book defines a new NN-based method for learning image similarity and describes how to use fuzzy Gaussian neural networks to predict personality.It introduces the fuzzy Clifford Gaussian network, and two concurrent neural models: (1) concurrent fuzzy nonlinear perceptron modules, and (2) concurrent fuzzy Gaussian neural network modules.Furthermore, it explains the design of a new model of fuzzy nonlinear perceptron based on alpha level sets and describes a recurrent fuzzy neural network model with a learning algorithm based on the improved particle swarm optimization method. ",https://1lib.in/dl/2837743/71e6de,213,Springer International Publishing,2017,english,"PDF, 7.38 MB"
