title,author,image,desc,download_link,pages,publisher,year,language,file
Dictionary Oxford English For Electrical And Mechanical Engineering,,https://covers.zlibcdn2.com/covers100/books/d1/97/d5/d197d53c91eeb8164a02b15af3af4187.jpg,Unknown,https://1lib.in/dl/638351/649642,191,"Oxford University Press, USA",Unknown,english,"PDF, 109.39 MB"
Mechatronics: Electronic control systems in mechanical and electrical engineering,W. Bolton,https://covers.zlibcdn2.com/covers100/books/5f/32/03/5f3203b8a458f09e9e233da79339f1d2.jpg,"
                    The integration of electronic engineering, electrical engineering, computer technology and control engineering - mechatronics - forms a crucial part in the design, manufacture and maintenance of a wide range of engineering products and processes. This book provides a clear and comprehensive introduction to the application of electronic control systems in mechanical and electrical engineering. It gives a framework of knowledge that allows engineers and technicians to develop an interdisciplinary understanding and integrated approach to engineering.                ",https://1lib.in/dl/2729196/1de178,366,Pearson Education,2003,english,"PDF, 37.09 MB"
Electric Power Transmission and Distribution,S. Sivanagaraju,https://covers.zlibcdn2.com/covers100/books/50/3b/2a/503b2a04d34da80fb6410907e36f23dd.jpg,Unknown,https://1lib.in/dl/3658033/f82d60,Unknown,Unknown,Unknown,english,"PDF, 29.23 MB"
"Electric Power Generation, Transmission, and Distribution, Third Edition",Leonard L. Grigsby,https://covers.zlibcdn2.com/covers100/books/9e/79/da/9e79da2dc63411e8a62db23dcd83e14d.jpg,"
                    Featuring contributions from worldwide leaders in the field, the carefully crafted Electric Power Generation, Transmission, and Distribution, Third Edition (part of the five-volume set, The Electric Power Engineering Handbook) provides convenient access to detailed information on a diverse array of power engineering topics. Updates to nearly every chapter keep this book at the forefront of developments in modern power systems, reflecting international standards, practices, and technologies.  Topics covered include:  Electric power generation: nonconventional methods Electric power generation: conventional methods Transmission system Distribution systems Electric power utilization Power quality L.L. Grigsby, a respected and accomplished authority in power engineering, and section editors Saifur Rahman, Rama Ramakumar, George Karady, Bill Kersting, Andrew Hanson, and Mark Halpin present substantially new and revised material, giving readers up-to-date information on core areas. These include advanced energy technologies, distributed utilities, load characterization and modeling, and power quality issues such as power system harmonics, voltage sags, and power quality monitoring.   With six new and 16 fully revised chapters, the book supplies a high level of detail and, more importantly, a tutorial style of writing and use of photographs and graphics to help the reader understand the material.   New chapters cover:  Water Transmission Line Reliability Methods High Voltage Direct Current Transmission System Advanced Technology High-Temperature Conduction Distribution Short-Circuit Protection Linear Electric Motors A volume in the Electric Power Engineering Handbook, Third Edition.                ",https://1lib.in/dl/2085768/74c65c,766,CRC Press,2012,english,"PDF, 34.42 MB"
Transmission and Distribution Electrical Engineering,Colin Bayliss,https://covers.zlibcdn2.com/covers100/books/87/7c/60/877c608281dccfa9deda56a4d7632386.jpg,"
This market leading classic is a true comprehensive on-the-job reference, covering all aspects of getting electricity from the source to user via the power grid. Electric power transmission and distribution is a huge sector, and engineers require the real world guidance of this book in order to upgrade networks to handle smart and renewable sources of power. This new edition covers renewable and distributed energy developments, international regulatory compliance issues with coverage of IEC standards, and new key conversions to US based standards and terminologiesUtilising examples from real-life systems and challenges, this book clearly and succinctly outlines fundamental knowledge requirements for working in this area. Written by engineers for engineers, theory is tied to current best-practice, and new chapters cover hot topics including DC Transmission, Smart Networks and bringing renewable sources into the grid. Particularly useful for power engineers starting out on their career, this new edition ensures Bayliss remains an essential ‘tool of the trade’ for all engineers, technicians, managers and planners involved in electricity supply and industrial electricity usage. ",https://1lib.in/dl/2204532/59e1b0,1147,Unknown,2011,english,"PDF, 20.89 MB"
A Textbook of Electrical Technology Volume III -Transmission and Distribution,B.L.Theraja,https://covers.zlibcdn2.com/covers100/books/e0/99/98/e099987fc60dfb5685c8a6914e51630a.jpg,Unknown,https://1lib.in/dl/2351911/833714,454,Chand (S.) & Co Ltd,2007,english,"PDF, 14.83 MB"
Switching in Electrical Transmission and Distribution Systems,René Smeets,https://covers.zlibcdn2.com/covers100/books/05/55/25/055525ebb07fc270e653a637d2b08855.jpg,"
                    Switching in Electrical Transmission and Distribution Systems presents the issues and technological solutions associated with switching in power systems, from medium to ultra-high voltage.The book systematically discusses the electrical aspects of switching, details the way load and fault currents are interrupted, the impact of fault currents, and compares switching equipment in particular circuit-breakers. The authors also explain all examples of practical switching phenomena by examining real measurements from switching tests.Other highlights include: up to date commentary on new developments in transmission and distribution technology such as ultra-high voltage systems, vacuum switchgear for high-voltage, generator circuit-breakers, distributed generation, DC-interruption, aspects of cable systems, disconnector switching, very fast transients, and circuit-breaker reliability studies.Key features:- Summarises the issues and technological solutions associated with the switching of currents in transmission and distribution systems.- Introduces and explains recent developments such as vacuum switchgear for transmission systems, SF6 environmental consequences and alternatives, and circuit-breaker testing.- Provides practical guidance on how to deal with unacceptable switching transients.- Details the worldwide IEC (International Electrotechnical Commission) standards on switching equipment, illustrating current circuit-breaker applications.- Features many figures and tables originating from full-power tests and established training courses, or from measurements in real networks.- Focuses on practical and application issues relevant to practicing engineers.- Essential reading for electrical engineers, utility engineers, power system application engineers, consultants and power systems asset managers, postgraduates and final year power system undergraduates.                ",https://1lib.in/dl/2375293/7a896a,440,Wiley,2014,english,"PDF, 11.95 MB"
Water Transmission and Distribution: Principles and Practices of Water Supply Operations,Larry Mays,https://covers.zlibcdn2.com/covers100/books/00/d4/3c/00d43c3a56523945ed022df4612cdf0f.jpg,"
                    This college text introduces water distribution systems. Chapters cover system layout, pipe, valves, fire hydrants, storage tanks, meters, pumps, motors, instrumentation, control, water main installation, tapping, and backflow and cross-connection prevention. Part three of a five-volume series on drinking-water supply operations                ",https://1lib.in/dl/2316769/997234,553,American Water Works Association,2010,english,"PDF, 57.32 MB"
Electrical Power Transmission and Distribution: Aging and Life Extension Techniques,Bella H. Chudnovsky,https://covers.zlibcdn2.com/covers100/books/b0/b0/7e/b0b07eea140b2eaca0ca212701f6a4b9.jpg,"
                    Electrical distribution and transmission systems are complex combinations of various conductive and insulating materials. When exposed to atmospheric corrosive gases, contaminants, extreme temperatures, vibrations, and other internal and external impacts, these systems deteriorate, and sooner or later their ability to function properly is destroyed. Electrical Power Transmission and Distribution: Aging and Life Extension Techniques offers practical guidance on ways to slow down the aging of these electrical systems, improve their performance, and extend their life.

Recognize the Signs of Aging in Equipment—and Learn How to Slow It

A reference manual for engineering, maintenance, and training personnel, this book analyzes the factors that cause materials to deteriorate and explains what you can do to reduce the impact of these factors. In one volume, it brings together extensive information previously scattered among manufacturers’ documentation, journal papers, conference proceedings, and general books on plating, lubrication, insulation, and other areas.

    Shows you how to identify the signs of equipment aging
    Helps you understand the causes of equipment deterioration
    Suggests practical techniques for protecting electrical apparatus from deterioration and damage
    Supplies information that can be used to develop manuals on proper maintenance procedures and choice of materials
    Provides numerous examples from industry

This book combines research and engineering material with maintenance recommendations given in layperson’s terms, making it useful for readers from a range of backgrounds. In particular, it is a valuable resource for personnel responsible for the utilization, operation, and maintenance of electrical transmission and distribution equipment at power plants and industrial facilities.                ",https://1lib.in/dl/2159102/494a51,Unknown,CRC Press,2013,english,"PDF, 25.05 MB"
"Power Transmission And Distribution, 2nd Edition",Anthony J. Pansini,https://covers.zlibcdn2.com/covers100/books/83/9c/0b/839c0b4be4065d1c94aac88f55286494.jpg,"
                    This work describes the electrical, mechanical and economic considerations associated with the successful planning, design, construction, maintenance and operation of electrical transmission and distribution of power.                ",https://1lib.in/dl/828414/1521c0,400,Unknown,2004,english,"PDF, 4.17 MB"
"Transmission, Distribution, and Renewable Energy Generation Power Equipment: Aging and Life Extension Techniques, Second Edition",Chudnovsky,https://covers.zlibcdn2.com/covers100/books/bb/44/70/bb4470c9da81f7cd560b8ec18b95877f.jpg,"
The revised edition presents, extends, and updates a thorough analysis of the factors that cause and accelerate the aging of conductive and insulating materials of which transmission and distribution electrical apparatus is made. New sections in the second edition summarize the issues of the aging, reliability, and safety of electrical apparatus, as well as supporting equipment in the field of generating renewable energy (solar, wind, tide, and wave power). When exposed to atmospheric corrosive gases and fluids, contaminants, high and low temperatures, vibrations, and other internal and external impacts, these systems deteriorate; eventually the ability of the apparatus to function properly is destroyed. In the modern world of ""green energy"", the equipment providing clean, electrical energy needs to be properly maintained in order to prevent premature failure. The book’s purpose is to help find the proper ways to slow down the aging of electrical apparatus, improve its performance, and extend the life of power generation, transmission, and distribution equipment. ",https://1lib.in/dl/2918562/ca86d7,677,"CRC Press, Taylor & Francis",2017,english,"PDF, 97.74 MB"
Electrical transmission and distribution reference book,ABB Electric Systems Technology Institute.,https://covers.zlibcdn2.com/covers100/books/96/0e/9f/960e9f4c233ef85000844de5929b5d25.jpg,Unknown,https://1lib.in/dl/2075888/844e88,849,ABB Power T & D Co.,1997,english,"PDF, 37.22 MB"
Electrical Transmission and Distribution Reference Book,Electrical Systems Technology Institute,https://covers.zlibcdn2.com/covers100/books/8c/ad/1b/8cad1b197c9ad9644b909affa0566aa9.jpg,"
                    The Electrical Transmission and Distribution Reference Book, popularly known as the «T&D Book,» is a standard reference for utility engineers, and many colleges have adopted it as a basic textbook. Since its first appearance as a Westinghouse Electric Company publication, three generations of power engineers have used this book, both as a core technical reference and as a tutorial on the finer points of power delivery system design and operation.                ",https://1lib.in/dl/563133/bf1ba2,851,ABB Inc.,1997,english,"PDF, 68.94 MB"
Water transmission and distribution : student workbook,American Water Works Association,https://covers.zlibcdn2.com/covers100/books/88/51/ed/8851ed787cc52730b2adbe1e4a81bfc6.jpg,Unknown,https://1lib.in/dl/2324057/86fd25,135,American Water Works Association,2010,english,"PDF, 1.84 MB"
Natural gas transmission and distribution business,Paliwal,https://covers.zlibcdn2.com/covers100/books/db/35/ba/db35bade38eb9ca713073fabfe75a2d8.jpg,Unknown,https://1lib.in/dl/5252732/88892d,Unknown,CRC Press,2019,english,"PDF, 6.74 MB"
Facts Controllers In Power Transmission and Distribution,K. R. Padiyar,https://covers.zlibcdn2.com/covers100/books/2c/ae/f0/2caef0af7e51ef577907002197525bca.jpg,Unknown,https://1lib.in/dl/1108296/b55feb,549,New Age International,2007,english,"PDF, 5.04 MB"
"Electric Power Generation, Transmission, and Distribution  ",Leonard L. Grigsby,https://covers.zlibcdn2.com/covers100/books/80/5c/e0/805ce0892abc3c50f0b553d5d7757a04.jpg,"
                    Part of the second edition of The Electric Power Engineering Handbook, Electric Power Generation, Transmission, and Distribution offers focused and detailed coverage of all aspects concerning the conventional and nonconventional methods of power generation, transmission and distribution systems, electric power utilization, and power quality. Contributed by worldwide leaders under the guidance of one of the world's most respected and accomplished authorities in power engineering, this carefully crafted reference provides convenient access to both overviews and detailed information on a diverse array of topics.Updates to nearly every existing chapter keep this book at the forefront of developments in modern power systems, reflecting international standards, practices, and technologies. Additionally, three new chapters examine the environmental impact of transmission lines, real-time control of distributed generation, and distribution system characteristics and protection. New material ensures up-to-date information on highly active areas including advanced energy technologies, distributed utilities, load characterization and modeling, and power quality issues such as power system harmonics, voltage sags, and power quality monitoring.Remaining relevant in a rapidly evolving field, Electric Power Generation, Transmission, and Distribution helps you develop and maintain safe, efficient, and economical power generation and delivery in today's dynamic and high-demand environment.     Other volumes in the set include:   Electric Power Substations Engineering, Second Edition    Electric Power Transformer Engineering, Second Edition    Power Systems    Power System Stability and Control                ",https://1lib.in/dl/1192568/b134a7,500,CRC Press,2007,english,"PDF, 13.18 MB"
Transmission and Distribution Electrical Engineering,Colin Bayliss,https://covers.zlibcdn2.com/covers100/books/2c/ad/80/2cad80ab32a526daa1551717f151bf0a.jpg,"
                    Most books on transmission and distribution electrical engineering are student texts that focus on theory, brief overviews, or specialised monographs. Colin Bayliss and Brian Hardy have produced a unique and comprehensive handbook aimed squarely at practising engineers and planners involved in all aspects of getting electricity from the power plant to the user via the power grid.   The scope of this book embraces power systems, substations, cabling, switchgear, power systems protection, overhead lines, project management, planning, regulations, and more...  The third edition has been fully updated throughout in line with current IEC and European standards, an approach which has resulted in a thoroughly rewritten chapter on earthing and bonding and significant revisions to the chapters on EMC, insulation coordination and overhead line design. There is increased emphasis on reliability concepts and greatly expanded treatment of the subject of power quality..  The resulting book is an essential guide and a hard-working reference for all engineers, technicians, managers and planners involved in the electricity supply industry, and related areas such as generation, and industrial electricity usage.                                         1.                ",https://1lib.in/dl/604410/b01683,1039,Newnes,2007,english,"PDF, 17.33 MB"
"Rating of Electric Power Cables - Ampacity Computations for Transmission, Distribution, and Industrial Applications",George J. Anders,https://covers.zlibcdn2.com/covers100/books/68/33/e8/6833e8507f1118f5278a9180f93e4507.png,"
                    Rating of Electric Power CablesAmpacity Computations for Transmission, Distribution, and Industrial Applications ",https://1lib.in/dl/5561335/136c74,513,McGraw-Hill - IEEE,1997,english,"PDF, 25.67 MB"
"IEEE Std 1159-2019, IEEE Recommended Practice for Monitoring Electric Power Quality",Transmission and Distribution Committee of the IEEE Power and Energy Society,https://covers.zlibcdn2.com/covers100/books/c4/7d/49/c47d49ef567c6b7c02d3975e5c1a55b7.jpg,"
                    The monitoring of electrical characteristics of single-phase and polyphase ac power systems is encompassed in this recommended practice. It includes consistent descriptions of conducted electromagnetic phenomena occurring on power systems. This recommended practice describes nominal conditions and deviations from these nominal conditions that may originate within the source of supply or load equipment or may originate from interactions between the source and the load. Also, this recommended practice discusses power quality monitoring devices, application techniques, and the interpretation of monitoring results.                ",https://1lib.in/dl/5433201/b75239,Unknown,Unknown,101,english,"PDF, 7.37 MB"
"ASME Guide for Gas Transmission and Distribution Piping Systems, 1983",American Society of Mechanical Engineers,https://covers.zlibcdn2.com/covers100/books/ba/ea/0e/baea0ed747a3c3946d10e6fbc10f06cd.jpg,Unknown,https://1lib.in/dl/921958/e72517,244,Unknown,1983,english,"PDF, 15.23 MB"
Water Transmission and Distribution WSO Student Workbook: Water Supply Operations,Nancy McTigue,https://covers.zlibcdn2.com/covers100/books/15/e3/3b/15e33b0aeafbc481c37462adf70e12b4.jpg,"
                    Student workbook for Water Transmission and Distribution textbook (ISBN 9781583217818) provides assignments, review questions, and a convenient method of keeping organized notes of important points as the text is reviewed. It is designed for use in either classroom or independent study. ",https://1lib.in/dl/2654193/2f44a2,120,American Water Works Association,2010,english,"PDF, 1.84 MB"
Electrical and Electronics Measurements and Instrumentation,Prithwiraj Purkait,https://covers.zlibcdn2.com/covers100/books/8d/7d/21/8d7d21a0d329051bb9d87db69a690f4b.jpg,"
                    Measurement of physical quantities and instruments that aid thereof, are at the core of the engineering principle. The text, electrical and electronics measurements and instrumentation, captures the gamut of essential measurements required in the fields of electrical and electronics engineering and provides a comprehensive discourse on the principles of the instruments used for such measurements. The book, written in a highly pedagogical style, provides coverage on the basic to the most sophisticated measurement techniques and discusses design and operation of measuring instruments.salient featurescoverage of classical measurement as well as modern measurement techniques.liberal use and simple explanation of pharos diagrams.principles of instruments and various measurement techniques reinforced through solved examples.table of contents1. Concept of measurement systems2. Analog meters3. Instrument transformers4. Measurement of resistance5. Potentiometers6. Ac bridges7. Power measurement8. Measurement of energy9. Cathode ray oscilloscope10. Electronic instruments11. Sensors and transducers12. Magnetic measurements13. Signal generators and analyzers14. Data acquisition system15. Recording, storage and display devices16. Programmable logic controllers17. Microwave and rf measurement18. Fiber optic measurementsappendix a table of si unitsappendix b number systemsappendix c westen frequency meter                ",https://1lib.in/dl/2563619/525abc,651,Unknown,2013,english,"PDF, 18.28 MB"
"Measurement, Instrumentation, and Sensors Handbook: Electromagnetic, Optical, Radiation, Chemical, and Biomedical Measurement",John G. Webster,https://covers.zlibcdn2.com/covers100/books/f4/51/39/f451398a16c3bc9cfb70732d54c889e8.jpg,"
                    The Second Edition of the bestselling Measurement, Instrumentation, and Sensors Handbook brings together all aspects of the design and implementation of measurement, instrumentation, and sensors. Reflecting the current state of the art, it describes the use of instruments and techniques for performing practical measurements in engineering, physics, chemistry, and the life sciences and discusses processing systems, automatic data acquisition, reduction and analysis, operation characteristics, accuracy, errors, calibrations, and the incorporation of standards for control purposes. Organized according to measurement problem, the Electromagnetic, Optical, Radiation, Chemical, and Biomedical Measurement volume of the Second Edition: - Contains contributions from field experts, new chapters, and updates to all 98 existing chapters - Covers sensors and sensor technology, time and frequency, signal processing, displays and recorders, and optical, medical, biomedical, health, environmental, electrical, electromagnetic, and chemical variables A concise and useful reference for engineers, scientists, academic faculty, students, designers, managers, and industry professionals involved in instrumentation and measurement research and development, Measurement, Instrumentation, and Sensors Handbook, Second Edition: Electromagnetic, Optical, Radiation, Chemical, and Biomedical Measurement provides readers with a greater understanding of advanced applications.                ",https://1lib.in/dl/2375297/834183,1881,CRC Press,2014,english,"PDF, 46.67 MB"
"Measurement, Instrumentation, and Sensors Handbook, Second Edition: Spatial, Mechanical, Thermal, and Radiation Measurement",John G. Webster,https://covers.zlibcdn2.com/covers100/books/d3/19/55/d3195566fbd6b7dd336718dcc9c0cbed.jpg,"
                    The Second Edition of the bestselling Measurement, Instrumentation, and Sensors Handbook brings together all aspects of the design and implementation of measurement, instrumentation, and sensors. Reflecting the current state of the art, it describes the use of instruments and techniques for performing practical measurements in engineering, physics, chemistry, and the life sciences and discusses processing systems, automatic data acquisition, reduction and analysis, operation characteristics, accuracy, errors, calibrations, and the incorporation of standards for control purposes. Organized according to measurement problem, the Spatial, Mechanical, Thermal, and Radiation Measurement volume of the Second Edition: - Contains contributions from field experts, new chapters, and updates to all 96 existing chapters - Covers instrumentation and measurement concepts, spatial and mechanical variables, displacement, acoustics, flow and spot velocity, radiation, wireless sensors and instrumentation, and control and human factors A concise and useful reference for engineers, scientists, academic faculty, students, designers, managers, and industry professionals involved in instrumentation and measurement research and development, Measurement, Instrumentation, and Sensors Handbook, Second Edition: Spatial, Mechanical, Thermal, and Radiation Measurement provides readers with a greater understanding of advanced applications.                ",https://1lib.in/dl/2375423/05ecb7,1640,CRC Press,2014,english,"PDF, 63.81 MB"
"Measurement and Instrumentation, Second Edition: Theory and Application",Alan S Morris,https://covers.zlibcdn2.com/covers100/books/2b/92/8f/2b928f3d85fc1031e4c0fadc66d8e530.jpg,Unknown,Unknown,Unknown,Academic Press,2015,english,"PDF, 29.46 MB"
Electronic Measurement and Instrumentation,R.S. Sedha,https://covers.zlibcdn2.com/covers100/books/b3/9b/87/b39b8766fe302f4c80a1848a422c7a33.jpg,Unknown,Unknown,Unknown,S Chand & Co Ltd,2013,english,"PDF, 34.82 MB"
"Measurements in Distance Education: A Compendium of Instruments, Scales, and Measures for Evaluating Online Learning",Amy J. Catalano,https://covers.zlibcdn2.com/covers100/books/22/82/37/2282371f16f37740de1a87f4db242290.jpg,Unknown,Unknown,Unknown,Routledge,2018,english,"PDF, 1.09 MB"
"The Measurement, Instrumentation and Sensors Handbook",John G. Webster,https://covers.zlibcdn2.com/covers100/books/c3/b3/95/c3b395f9ddf09331163e6dc76c04e97c.jpg,Unknown,Unknown,Unknown,CRC Press,1998,english,"PDF, 36.84 MB"
Introduction to Instrumentation and Measurements,Northrop,https://covers.zlibcdn2.com/covers100/books/cd/72/93/cd729389e36501b089ae9c1188842870.jpg,Unknown,https://1lib.in/dl/2533324/f658dd,927,Taylor & Francis Inc,2014,english,"PDF, 24.40 MB"
"Measurement and Control Basics, Fifth Edition",Hughes,https://covers.zlibcdn2.com/covers100/books/34/cb/f1/34cbf117c1775c59feaab2dec7a87b96.jpg,"
                    Ideal for classroom use or self-study, this newly updated best-selling book has provided thousands of students, technicians, engineers, and sales people with a practical introduction to the principles, technologies, and strategies used in industrial process control. This fifth edition takes the same proven approach of previous editions. Each chapter begins with basic definitions and concepts that allow readers to become well versed in the principles necessary to under-stand the variables that affect process control systems. New features in the fifth edition include improved coverage of process control computers and industrial networks and a new chapter on liquid density measurement. Sections were also added on human machine interface (HMI), wireless devices and networks. The book includes solutions to exercises that make it more suitable for self-study                ",https://1lib.in/dl/2714228/79391e,428,"ISA: The Instrumentation, Systems, and Automation Society",2015,english,"PDF, 4.73 MB"
A course in Electrical and Electronic Measurements and Instrumentation,A.K.SAWHNEY,https://covers.zlibcdn2.com/covers100/books/19/3b/e1/193be19ac37e5217612615dab66f9282.jpg,Unknown,https://1lib.in/dl/5291967/7a370d,Unknown,Unknown,Unknown,english,"PDF, 86.17 MB"
Meteorological Measurements and Instrumentation,Giles Harrison,https://covers.zlibcdn2.com/covers100/books/20/09/f5/2009f5ee664ec5b1a50eb79119855d88.jpg,"
                    This book describes the fundamental scientific principles underlying high quality instrumentation used for environmental measurements. It discusses a wide range of in situ sensors employed in practical environmental monitoring and, in particular, those used in surface based measurement systems. It also considers the use of weather balloons to provide a wealth of upper atmosphere data. To illustrate the technologies in use it includes many examples of real atmospheric measurements in typical and unusual circumstances, with a discussion of the electronic signal conditioning,  data acquisition considerations and data processing principles necessary for reliable measurements. This also allows the long history of atmospheric measurements to be placed in the context of the requirements of modern climate science, by building the physical science appreciation of the instrumental record and looking forward to new and emerging sensor and recording technologies.                ",https://1lib.in/dl/2457363/3bd67c,280,Wiley-Blackwell,2015,english,"PDF, 9.13 MB"
Electronic Test Instruments: Analog and Digital Measurements,Witte R.A.,https://covers.zlibcdn2.com/covers100/books/af/66/9c/af669cd4fc4a2fbd0f338fa215094293.jpg,"
                    2-nd ed. Pearson Education, 2003Electronic Test Instruments: Analog And Digital Measurements, Second Edition Offers A Thorough, Unified, Up-To-Date Survey Of The Entire Field Of Electronic Instrumentation: Instruments And Techniques, Digital And Analog. This New Second Edition Has Been Updated Throughout, Reflecting The Latest Technologies And Presenting Extensive New Coverage Of Digital Oscilloscopes And Power Supplies.                ",https://1lib.in/dl/3252400/bd303a,Unknown,Unknown,Unknown,english,"PDF, 8.75 MB"
Instrumentation and Measurement in Electrical Engineering,Roman Malaric,https://covers.zlibcdn2.com/covers100/books/c9/96/59/c99659c372d6f8ebd02d5c3f88eb68b7.jpg,"
                    The inclusion of an electrical measurement course in the undergraduate curriculum of electrical engineering is important in forming the technical and scientific knowledge of future electrical engineers. This book explains the basic measurement techniques, instruments, and methods used in everyday practice.It covers in detail both analogue and digital instruments, measurements errors and uncertainty, instrument transformers, bridges, amplifiers, oscilloscopes, data acquisition, sensors, instrument controls and measurement systems. The reader will learn how to apply the most appropriate measurement method and instrument for a particular application, and how to assemble the measurement system from physical quantity to the digital data in a computer. The book is primarily intended to cover all necessary topics of instrumentation and measurement for students of electrical engineering, but can also serve as a reference for engineers and practitioners to expand or refresh their knowledge in this field.                ",https://1lib.in/dl/2760868/f0b874,253,BrownWalker Press,2011,english,"PDF, 6.06 MB"
"Instrument Engineers' Handbook, Volume 1, Fourth Edition:  Process Measurement and Analysis",Bela G. Liptak,https://covers.zlibcdn2.com/covers100/books/f9/b1/93/f9b193e6ebdb5a2d47550742aa5f4357.jpg,Unknown,https://1lib.in/dl/870011/79f699,1868,CRC Press,2003,english,"PDF, 30.16 MB"
Electronic Instrumentation and Measurement Techniques,William David Cooper,https://covers.zlibcdn2.com/covers100/books/2b/d2/a2/2bd2a20f8dc999b83059ab1e504ac265.jpg,Unknown,https://1lib.in/dl/5255440/1d6ee3,Unknown,"Prentice-Hall, Inc.",1985,english,"PDF, 59.78 MB"
Measurement and Instrumentation. Theory and Application,Alan S. Morris,https://covers.zlibcdn2.com/covers100/books/47/81/5b/47815b61399754c73762154e13c24b4a.jpg,"
                    Measurement and Instrumentation introduces undergraduate engineering students to the measurement principles and the range of sensors and instruments that are used for measuring physical variables. Based on Morriss Measurement and Instrumentation Principles, this brand new text has been fully updated with coverage of the latest developments in such measurement technologies as smart sensors, intelligent instruments, microsensors, digital recorders and displays and interfaces. Clearly and comprehensively written, this textbook provides students with the knowledge and tools, including examples in LABVIEW, to design and build measurement systems for virtually any engineering application. The text features chapters on data acquisition and signal processing with LabVIEW from Dr. Reza Langari, Professor of Mechanical Engineering at Texas A&M University.- Early coverage of measurement system design provides students with a better framework for understanding the importance of studying measurement and instrumentation- Includes significant material on data acquisition, coverage of sampling theory and linkage to acquisition/processing software, providing students with a more modern approach to the subject matter, in line with actual data acquisition and instrumentation techniques now used in industry.- Extensive coverage of uncertainty (inaccuracy) aids students ability to determine the precision of instruments- Integrated use of LabVIEW examples and problems enhances students ability to understand and retain content                ",https://1lib.in/dl/1304384/099915,640,ELSEVIER,2012,english,"PDF, 16.67 MB"
A Course In Electronics & Electrical Measurements And Instrumentation,J.B. Gupta,https://covers.zlibcdn2.com/covers100/books/89/06/4b/89064bab36235ae1adb9a636300e8fc0.jpg,"
                    Table of contents: measurements and measurement systems characteristics of instruments and measurement systems errors in measurement units and dimensions standards of measurement electrical circuit components(resistors, inductors, capacitors) and their residues instruments and accessories galvanometers analog-ammeters and voltmeters extension of instrument range measurement of power and wattmeters measurement of energy and energy meters miscellaneous indicating instruments measurement of resistance potentiometers measurement of inductance and capacitance localization of cable faults magnetic measurements high voltage measurements optoelectronic measurements electronic instruments and high frequency measurements cathode ray oscilloscope signal generators signal analyzers instrumentation amplifiers signal conditioning electrical wave filters number systems and codes logic gates, boolean algebra and logic families digital measurement and instruments display devices electronic recording devices transducers measurement of non-electrical quantities data acquisition system telemetry microprocessor-based measurements objective type questions index.                ",https://1lib.in/dl/3310596/102a0a,1089,S. K. Kataria & Sons,2006,english,"PDF, 137.64 MB"
Electronic Instrumentation And Measurment,Rohit Khurana,https://covers.zlibcdn2.com/covers100/books/7f/e8/a9/7fe8a91fa551bdb9c77a20f14ca241e5.jpg,"
                    The book Electronic Instrumentation and Measurement has been written for the students of BE/BTech in Electronics and Communication Engineering, Electrical and Electronics Engineering, and Electronic Instrumentation Engineering. It explains the performance, operation and applications of the most important electronic measuring instruments, techniques and instrumentation methods that include both analog and digital instruments. The book covers a wide range of topics that deal with the basic measurement theory, measurement techniques, such as analog meter movements, digital instruments, power and energy measurement meters, AC and DC bridges, magnetic measurements, cathode ray oscilloscope, display devices and recorders, and transducers. It also explains generation and analysis of signals along with DC and AC potentiometers, and transformers. Key Features:
• Complete coverage of the subject as per the syllabi of most universities
• Relevant illustrations provide graphical representation for in-depth knowledge
• A large number of mathematical examples for maximum clarity of concepts
• Chapter objectives at the beginning of each chapter for its overview
• Chapter-end summary and exercises for quick review and to test your knowledge
• A comprehensive index in alphabetical form for quick access to finer topics.                ",https://1lib.in/dl/5296577/0a93b7,553,Vikas Publishing House,2015,english,"PDF, 13.76 MB"
"Instrument and automation engineers' handbook. Volume I, Measurement and safety",Béla G. Lipták,https://covers.zlibcdn2.com/covers100/books/6e/5a/f4/6e5af427b492a54b89e864e02caa8dbf.jpg,"
The Instrument and Automation Engineers’ Handbook (IAEH) is the #1 process automation handbook in the world. Volume one of the Fifth Edition, Measurement and Safety, covers safety sensors and the detectors of physical properties. Measurement and Safety is an invaluable resource that:    Describes the detectors used in the measurement of process variables Offers application- and method-specific guidance for choosing the best measurement device Provides tables of detector capabilities and other practical information at a glance Contains detailed descriptions of domestic and overseas products, their features, capabilities, and suppliers, including suppliers’ web addresses  Complete with 163 alphabetized chapters and a thorough index for quick access to specific information, Measurement and Safety is a must-have reference for instrument and automation engineers working in the chemical, oil/gas, pharmaceutical, pollution, energy, plastics, paper, wastewater, food, etc. industries.   About the eBookThe most important new feature of the IAEH, Fifth Edition is its availability as an eBook. The eBook provides the same content as the print edition, with the addition of thousands of web addresses so that readers can reach suppliers or reference books and articles on the hundreds of topics covered in the handbook. This feature includes a complete bidders' list that allows readers to issue their specifications for competitive bids from any or all potential product suppliers.",https://1lib.in/dl/2872107/ff9e75,Unknown,CRC Press,2017,english,"PDF, 91.36 MB"
