title,author,image,desc,download_link,pages,publisher,year,language,file
Principles of Electrical Measurement (Sensors Series.),Slawomir Tumanski,https://covers.zlibcdn2.com/covers100/books/2f/a4/5d/2fa45d3eedb8715eaa042743064949d6.jpg,"
                    The field of electrical measurement continues to grow, with new techniques developed each year. From the basic thermocouple to cutting-edge virtual instrumentation, it is also becoming an increasingly ""digital"" endeavor. Books that attempt to capture the state-of-the-art in electrical measurement are quickly outdated. Recognizing the need for a text devoted to the major areas underlying modern electrical measurement, Slawomir Tumanski developed Principles of Electrical Measurement.This text builds a solid foundation in the necessary background concepts and fundamentals needed to develop and use modern electrical instruments. The author first introduces the fundamentals-including main terms and definitions, methods of estimating accuracy and uncertainty, and standards of electrical quantities-and the classical methods of measurement. He then delves into data acquisition, signal conditioning, and signal processing for both analog and digital signals. The final chapter examines computer measuring systems and virtual measurement techniques. By focusing on the aspects that are common to all types of electrical measurement, the book ensures a solid understanding that can be easily applied in practice.Whether used as an introduction to the field or as a reference to the essential concepts, Principles of Electrical Measurement provides the knowledge necessary to develop measurement solutions for any application.                ",https://1lib.in/dl/1081053/d74e4f,485,Taylor & Francis,2006,english,"PDF, 6.78 MB"
"Handbook of humidity measurement - methods, materials and technologies. Volume 2, Electronic and electrical humidity sensors",KOROTCENKOV,https://covers.zlibcdn2.com/covers100/books/7c/b4/c3/7cb4c33aa69c658f54a18931fe65e498.jpg,Unknown,https://1lib.in/dl/5410012/9066ac,Unknown,CRC PRESS,2020,english,"PDF, 85.51 MB"
"Measurement, instrumentation, and sensors handbook. Electromagnetic, optical, radiation, chemical, and biomedical measurement",Webster,https://covers.zlibcdn2.com/covers100/books/46/8d/a6/468da644421ad407f3aa7c3c1a24f6df.jpg,"
                    The Second Edition of the bestselling Measurement, Instrumentation, and Sensors Handbook brings together all aspects of the design and implementation of measurement, instrumentation, and sensors. Reflecting the current state of the art, it describes the use of instruments and techniques for performing practical measurements in engineering, physics, chemistry, and the life sciences and discusses processing systems, automatic data acquisition, reduction and analysis, operation characteristics, accuracy, errors, calibrations, and the incorporation of standards for control purposes. Read more...  Abstract:            The Second Edition of the bestselling Measurement, Instrumentation, and Sensors Handbook brings together all aspects of the design and implementation of measurement, instrumentation, and sensors. Reflecting the current state of the art, it describes the use of instruments and techniques for performing practical measurements in engineering, physics, chemistry, and the life sciences and discusses processing systems, automatic data acquisition, reduction and analysis, operation characteristics, accuracy, errors, calibrations, and the incorporation of standards for control purposes                ",https://1lib.in/dl/2697504/58ab5b,1881,CRC Press,2014,english,"PDF, 99.59 MB"
"Measurement, Instrumentation, and Sensors Handbook",John G. Webster,https://covers.zlibcdn2.com/covers100/books/e4/3b/27/e43b27abf417d2f8c4d8071de94b47eb.jpg,"
                    The Measurement Instrumentation and Sensors Handbook describes the use of instruments and techniques for practical measurements required in engineering, physics, chemistry, and the life sciences.The book examines:oSensorsoHardwareoSoftwareoTechniquesoInformation processing systemsoAutomatic data acquisitionoReduction and analysis as well as their incorporation for control purposesOrganized according to the measurement problem, each section addresses the different ways of making a measurement for a given variable. Chapters present information on three levels:oBasic information without equations and a description of the subject that can be understood by the newcomeroDetailed text and mathematical treatment essential for discovering applications and solving problems outside one's field of specialtyoAdvanced applications of the subject, evaluative opinions, and areas for future studyThe Measurement, Instrumentation and Sensors Handbook provides a graded level of difficulty from start to finish, serving the reference needs of the broadest group of readers. Edited by one of the more noted instrumentation experts in the world, the book contains nearly 150 contributions, covering all aspects on the design and implementation of various instrumentation.                ",https://1lib.in/dl/533167/040409,2617,CRC Press,1998,english,"PDF, 21.81 MB"
Measurement Systems And Sensors,Waldemar Nawrocki,https://covers.zlibcdn2.com/covers100/books/40/34/58/403458b0fee527cf09e2062ce766df59.jpg,"
                    Nawrocki (electronics, Poznan University of Technology, Poland) explains new wireless measurement systems and wireless GSM interfacing for industrial measurements in this hands-on reference for practitioners. He shows how to select the right analog-to-digital conversion method for a specific measurement problem, how to determine whether to use a cable or wireless interface for optimum data transmission, and how to speed up the data transmission rate in a measurement system. He also introduces new measurement technology which uses WWW servers and LAN computer networks.                ",https://1lib.in/dl/565361/fdac19,342,Artech House Publishers,2005,english,"PDF, 19.96 MB"
"Measurement, Data Analysis, and Sensor Fundamentals for Engineering and Science, 2nd Edition  ",Patrick F. Dunn,https://covers.zlibcdn2.com/covers100/books/c9/3c/1d/c93c1d2d82b69b0df0d57f3a4704654f.jpg,"
                    Presenting the fundamental tools of experimentation that are currently used by engineers and scientists, Measurement and Data Analysis for Engineering and Science, Second Edition covers the basics of experimentation, hardware of experiments, and methods of data analysis. It also offers historical perspectives throughout. Updating and reorganizing its popular predecessor, this second edition makes the text much easier to follow and enhances the presentation with electronic material.  New to the Second Edition      Order of chapters now reflects the sequence of topics usually included in an undergraduate course  Asterisked sections denote material not typically covered formally during lecture in an introductory undergraduate course  More than 150 new problems, bringing the total to over 420 problems  Supplementary website that provides unit conversions, learning objectives, review crossword puzzles and solutions, differential equation derivations, laboratory exercise descriptions, MATLAB® sidebars with M-files, and homework data files      Thorough and up to date, this edition continues to help students gain a fundamental understanding of the tools of experimentation. It discusses basic concepts related to experiments, measurement system components and responses, data analysis, and effective communication of experimental findings.   Ancillary materials for instructors are available on a CD-ROM and a solutions manual is available for qualifying instructors. More data available on www.nd.edu/~pdunn/www.text/measurements.html                ",https://1lib.in/dl/1210544/b05e11,509,CRC Press,2010,english,"PDF, 5.53 MB"
Phasor Measurement Units and Wide Area Monitoring Systems. From the Sensors to the System,Antonello Monti,https://covers.zlibcdn2.com/covers100/books/f2/fa/74/f2fa74fa4bbe89897a3afa43fc859e6f.jpg,"
Phasor Measurement Units and Wide Area Monitoring Systems presents complete coverage of phasor measurement units (PMUs), bringing together a rigorous academic approach and practical considerations on the implementation of PMUs to the power system. In addition, it includes a complete theory and practice of PMU technology development and implementation in power systems.Presents complete coverage of the topic from the measurement to the system, bringing together a rigorous academic approach and practical considerations on the implementation of PMUs to the power systemIncludes a complete proposal of implementation for a PMU platform that could be replicated in every laboratoryCovers PMU software compiled for National Instrument HW, a compiled monitoring platform to be used to monitor PMU data and developed custom solutions, and a compiled National Instrument schematic to be executed within a SmartPhone app  ",https://1lib.in/dl/2800921/952e4e,298,Academic Press,2016,english,"PDF, 19.64 MB"
"Measurement, Instrumentation, and Sensors Handbook.  Spatial, Mechanical, Thermal and Radiation Measurement",John G. Webster,https://covers.zlibcdn2.com/covers100/books/2f/20/8c/2f208c76e8b81c61d42dffd03e1236a8.jpg,"
                    The Second Edition of the bestselling Measurement, Instrumentation, and Sensors Handbook brings together all aspects of the design and implementation of measurement, instrumentation, and sensors. Reflecting the current state of the art, it describes the use of instruments and techniques for performing practical measurements in engineering, physics, chemistry, and the life sciences and discusses processing systems, automatic data acquisition, reduction and analysis, operation characteristics, accuracy, errors, calibrations, and the incorporation of standards for control purposes.Organized according to measurement problem, the Spatial, Mechanical, Thermal, and Radiation Measurement volume of the Second Edition:Contains contributions from field experts, new chapters, and updates to all 96 existing chaptersCovers instrumentation and measurement concepts, spatial and mechanical variables, displacement, acoustics, flow and spot velocity, radiation, wireless sensors and instrumentation, and control and human factorsA concise and useful reference for engineers, scientists, academic faculty, students, designers, managers, and industry professionals involved in instrumentation and measurement research and development, Measurement, Instrumentation, and Sensors Handbook, Second Edition: Spatial, Mechanical, Thermal, and Radiation Measurement provides readers with a greater understanding of advanced applications.                ",https://1lib.in/dl/2948491/092e57,1605,CRC Press,2014,english,"PDF, 63.49 MB"
"Measurement, instrumentation, and sensors handbook. Electromagnetic, optical, radiation, chemical, and biomedical measurement",Webster,https://covers.zlibcdn2.com/covers100/books/c6/61/aa/c661aa9493089d58f21ec1649bb89b7e.jpg,"
                    The Second Edition of the bestselling Measurement, Instrumentation, and Sensors Handbook brings together all aspects of the design and implementation of measurement, instrumentation, and sensors. Reflecting the current state of the art, it describes the use of instruments and techniques for performing practical measurements in engineering, physics, chemistry, and the life sciences and discusses processing systems, automatic data acquisition, reduction and analysis, operation characteristics, accuracy, errors, calibrations, and the incorporation of standards for control purposes. Read more...  Abstract:            The Second Edition of the bestselling Measurement, Instrumentation, and Sensors Handbook brings together all aspects of the design and implementation of measurement, instrumentation, and sensors. Reflecting the current state of the art, it describes the use of instruments and techniques for performing practical measurements in engineering, physics, chemistry, and the life sciences and discusses processing systems, automatic data acquisition, reduction and analysis, operation characteristics, accuracy, errors, calibrations, and the incorporation of standards for control purposes                ",https://1lib.in/dl/2698905/fba188,1881,CRC Press,2014,english,"PDF, 33.84 MB"
Measurement systems and sensors,Waldemar Nawrocki,https://covers.zlibcdn2.com/covers100/books/9a/75/d7/9a75d70fd29e00f9d3621d375b8e7b80.jpg,"
                    Here’s your complete resource on systems and sensors used in industrial measurement. Coverage of new wireless measurement systems and wireless GSM interfacing makes this title unique, providing in-depth, practical knowledge you won't find in any other book. This hands-on reference shows you how to: select the right analog-to-digital conversion method best suited for a specific measurement problem; determine whether to use a cable or wireless interface for optimum data transmission; speed up the data transmission rate in a measuring system with IEEE-488 interface by using the high-speed protocol HS-488.     You find a review of digital temperature sensors, helping you design a monitoring system with multi-point measurements. Moreover the book introduces new, cost-effective measurement technology utilizing www servers and LAN computer networks. From computer-based measuring systems, electrical thermometers and pressure sensors, to conditioners, cassette measuring systems, and virtual tools, this authoritative volume offers you the details you need for your work in the field.                ",https://1lib.in/dl/593684/473eaa,336,Artech House,2005,english,"PDF, 19.96 MB"
The Tao of Measurement: A Philosophical View of Flow and Sensors,Jesse Yoder,https://covers.zlibcdn2.com/covers100/books/74/16/20/7416209da50e758d3b7b3702523e261e.jpg,"
                    This book deals with the past, present, and future of flow, sensors, and measurement. It is called The Tao of Measurement because, like the Tao itself, it reveals the underlying principles of flow and measurement. It explains the engineering and physics of flow and sensors, how our units of measurement were derived, present day measurement practices, and how today s scientific tools can improve our units of measurement. It s a must-read for anyone involved in instrumentation or process control. The book s opening chapters explore the technologies of temperature, pressure, and flow measurement. The authors reveal the history of units of measurement and describe how they came to be used today. The book then presents a thorough discussion of the different types of temperature sensors, pressure transmitters, and flowmeters. It contains an explanation of applications, and then comments on trends in sensors and measurement. Each chapter includes a handy glossary of units of measurement. The authors then turn their attention to three very familiar but vital subjects: time, length and area. They trace the origins of today s units of measurement for these variables, all the way back to Greek and Roman times, then follow their development to today s atomic clocks and the standard meter, now defined in terms of wavelengths of light. This book describes how modern technology can be used to improve units of measurement. It paints a picture of a dynamic and changing universe, one in which systems can be integrated with improved measurement practices. It looks beyond the static nature of everyday objects to an underlying reality that is dynamic and changing. It describes the technologies that are available to effectively configure a cost-effective system, and then shows how to integrate this system with the most powerful sensors and tools of flow measurement. Systems and instrumentation, the yin and yang of the automation world, are finally united in a synthesis that comes from seeing both from a single perspective. The Tao of measurement is revealed, and in the end, it is all about flow. Each section of the book can be used as a standalone handbook or as a readable engineering manual. Questions? Comments? Feel free to contact Dr. Jesse Yoder at Jesse@flowresearch.com or Dick Morley at Morley@alum.mit.edu                ",https://1lib.in/dl/2714322/3e7128,250,International Society of Automation,2016,english,"PDF, 5.47 MB"
Precision Nanometrology: Sensors and Measuring Systems for Nanomanufacturing,Wei Gao (auth.),https://covers.zlibcdn2.com/covers100/books/d3/a8/87/d3a887abbaa3b3969c56e3621cc26656.jpg,"
Precision Nanometrology describes the new field of precision nanometrology, which plays an important part in nanoscale manufacturing of semiconductors, optical elements, precision parts and similar items. It pays particular attention to the measurement of surface forms of precision workpieces and to stage motions of precision machines.The first half of the book is dedicated to the description of optical sensors for the measurement of angle and displacement, which are fundamental quantities for precision nanometrology. The second half presents a number of scanning-type measuring systems for surface forms and stage motions. The systems discussed include: • error separation algorithms and systems for measurement of straightness and roundness, • the measurement of micro-aspherics, • systems based on scanning probe microscopy, and • scanning image-sensor systems.Precision Nanometrology presents the fundamental and practical technologies of precision nanometrology with a helpful selection of algorithms, instruments and experimental data. It will be beneficial for researchers, engineers and postgraduate students involved in precision engineering, nanotechnology and manufacturing.The Springer Series in Advanced Manufacturing publishes the best teaching and reference material to support students, educators and practitioners in manufacturing technology and management. This international series includes advanced textbooks, research monographs, edited works and conference proceedings covering all subjects in advanced manufacturing. The series focuses on new topics of interest, new treatments of more traditional areas and coverage of the applications of information and communication technology (ICT) in manufacturing. ",https://1lib.in/dl/1111811/2a5c86,354,Springer-Verlag London,2010,english,"PDF, 21.93 MB"
"Microbiology and Molecular Diagnosis in Pathology. A Comprehensive Review for Board Preparation, Certification and Clinical Practice",Audrey Wanger,https://covers.zlibcdn2.com/covers100/books/2d/02/51/2d0251efb4d1d73521d52a215a9d3377.gif,"
Microbiology and Molecular Diagnosis in Pathology: A Comprehensive Review for Board Preparation, Certification and Clinical Practice reviews all aspects of microbiology and molecular diagnostics essential to successfully passing the American Board of Pathology exam. This review book will also serve as a first resource for residents who want to become familiar with the diagnostic aspects of microbiology and molecular methods, as well as a refresher course for practicing pathologists. Opening chapters discuss issues of laboratory management, including quality control, biosafety, regulations, and proper handling and reporting of laboratory specimens. Review chapters give a quick overview of specific clinical infections as well as different types of bacteria, viruses, fungal infections, and infections caused by parasites. Following these, coverage focuses on diagnostic tools and specific tests: media for clinical microbiology, specific stains and tests for microbial identifications, susceptibility testing and use of antimicrobial agents, tests for detecting antibodies, antigens, and microbial infections. Two final chapters offer overviews on molecular diagnostics principles and methods as well as the application of molecular diagnostics in clinical practice. ",https://1lib.in/dl/3307230/8f4765,304, Elsevier ,2017,english,"PDF, 2.28 MB"
"Staphylococcus aureus: Microbiology, Pathology, Immunology, Therapy and Prophylaxis",Fabio Bagnoli,https://covers.zlibcdn2.com/covers100/books/c9/fb/c1/c9fbc179a1fbe4dcfcb5fb6b0939b99b.jpg,"
This volume offers a comprehensive overview of basic and applied aspects of Staphylococcus aureus, which is one of the most important human pathogens. It includes sixteen chapters that address the microbiology and immunology of S. aureus, the pathology of its key manifestations, and the current standard of care. Further, it reviews cutting-edge advances in alternative therapeutic and prophylactic approaches to antibiotics. All chapters were written by respected experts in the field – presenting recent findings on a diverse range of aspects, they are nonetheless interlinked. As such, the book is a must-read for all researchers, clinicians and technicians engaged in basic or applied science work involving S. aureus.  ",https://1lib.in/dl/3421398/e11fe0,543,Springer International Publishing,2017,english,"PDF, 9.45 MB"
Bacterial Plant Pathology: Cell and Molecular Aspects,David C. Sigee,https://covers.zlibcdn2.com/covers100/books/3e/a0/8d/3ea08dec682fef62d2cf4bf995881376.jpg,"
                    Bringing together bacterial structure and function, taxonomy, environmental microbiology, induction and development of plant disease, molecular genetics and disease control, Dr Sigee unifies the field, at the same time as emphasising exciting developments in cell and molecular biology. The book is written in a clear and concise manner, illustrated with numerous tables, diagrams and photographs.                ",https://1lib.in/dl/966864/99a0bd,340,Unknown,2005,english,"PDF, 12.18 MB"
Fundamentals of Time-Frequency Analyses in Matlab/Octave,Mike X Cohen,https://covers.zlibcdn2.com/covers100/books/6f/0b/f1/6f0bf10a3685672925da8996a345ccc9.jpg,"
                    Time-frequency analyses are critical for characterizing and understanding systems in many areas of science and engineering. This low-cost book focuses on practical implementations of the analyses in Matlab/Octave. The book explains time-frequency analyses through written explanations and many figures, rather than through opaque mathematical equations. Each of 120 figures in the book corresponds to Matlab code that is available in the book and online (sincxpress.com), and can be run, inspected, and modified on any computer. By reading this book and working through the exercises, the reader will gain the knowledge and skills to apply frequency and time-frequency analyses to simulated and to real data. The book also includes introductions to non-frequency-dependent time series analyses including stationarity and de-noising.

Note that you do not need to own a kindle device to read this book. There are free kindle apps for windows/mac/linux, and for smartphones, tablets, etc. You can even read it from a web browser at read.amazon.com.                ",https://1lib.in/dl/2615852/370f54,207,sinc(x) Press,2014,english,"PDF, 5.93 MB"
Real-Time Digital Signal Processing: Implementation and Application,Sen M. Kuo,https://covers.zlibcdn2.com/covers100/books/a3/3c/50/a33c50ff0a9321fbccdf424aa5b543f8.jpg,"
                    Real-time Digital Signal Processing: Implementations and Applications has been completely updated and revised for the 2nd edition and remains the only book on DSP to provide an overview of DSP theory and programming with hands-on experiments using MATLAB, C and the newest fixed-point processors from Texas Instruments (TI).                ",https://1lib.in/dl/489302/9bf79f,666,Wiley,2006,english,"PDF, 15.36 MB"
"Advanced signal processing handbook : theory and implementation for radar, sonar, and medical imaging real time systems",Stergiopoulos,https://covers.zlibcdn2.com/covers100/books/2d/89/e9/2d89e91efcece0b6de932ae95aece9c8.jpg,Unknown,https://1lib.in/dl/3375109/816fe9,751,CRC Press,2018,english,"PDF, 42.90 MB"
"Real-Time Digital Signal Processing: Fundamentals, Implementations and Applications",Sen M. Kuo,https://covers.zlibcdn2.com/covers100/books/73/18/c2/7318c2501efe5cf0ad5f8bc2915544a1.jpg,"
                    ""Real-Time Digital Signal Processing"" introduces fundamental digital signal processing (DSP) principles and will be updated to include the latest DSP applications, introduce new software development tools and adjust the software design process to reflect the latest advances in the field. In the 3rd edition of the book, the key aspect of hands-on experiments will be enhanced to make the DSP principles more interesting and directly interact with the real-world applications. All of the programs will be carefully updated using the most recent version of software development tools and the new TMS320VC5505 eZdsp USB Stick for real-time experiments. Due to its lower cost and portability, the new software and hardware tools are now widely used in university labs and in commercial industrial companies to replace the older and more expensive generation. The new edition will have a renewed focus on real-time applications and will offer step-by-step hands-on experiments for a complete design cycle starting from floating-point C language program to fixed-point C implementation, code optimization using INTRINSICS, and mixed C-and-assembly programming on fixed-point DSP processors. This new methodology enables readers to concentrate on learning DSP fundamentals and innovative applications by relaxing the intensive programming efforts, namely, the traditional DSP assembly coding efforts. The book is organized into two parts; Part One introduces the digital signal processing principles and theories, and Part Two focuses on practical applications. The topics for the applications are the extensions of the theories in Part One with an emphasis placed on the hands-on experiments, systematic design and implementation approaches. The applications provided in the book are carefully chosen to reflect current advances of DSP that are of most relevance for the intended readership. Combines both the DSP principles and real-time implementations and applications using the new eZdsp USB Stick, which is very low cost, portable and widely employed at many DSP labs is now used in the new edition Places renewed emphasis on C-code experiments and reduces the exercises using assembly coding; effective use of C programming, fixed-point C code and INTRINSICS will become the main focus of the new edition. Updates to application areas to reflect latest advances such as speech coding techniques used for next generation networks (NGN), audio coding with surrounding sound, wideband speech codec (ITU G.722.2 Standard), fingerprint for image processing, and biomedical signal processing examples. Contains new addition of several projects that can be used as semester projects; as well as new many new real-time experiments using TI's binary libraries - the experiments are prepared with flexible interface and modular for readers to adapt and modify to create other useful applications from the provided basic programs. Consists of more MATLAB experiments, such as filter design, algorithm evaluation, proto-typing for C-code architecture, and simulations to aid readers to learn DSP fundamentals. Includes supplementary material of program and data files for examples, applications, and experiments hosted on a companion website. A valuable resource for Postgraduate students enrolled on DSP courses focused on DSP implementation & applications as well as Senior undergraduates studying DSP; engineers and programmers who need to learn and use DSP principles and development tools for their projects.                ",https://1lib.in/dl/2665601/2fe5e0,564,Wiley,2013,english,"PDF, 14.88 MB"
Prentice Discrete-Time Digital Signal Processing,Oppenheim,https://covers.zlibcdn2.com/covers100/books/5f/fe/ea/5ffeeae22219755874bd2d034fc148b8.jpg,Unknown,https://1lib.in/dl/639387/560a51,895,Prentice-Hall ,Unknown,english,"PDF, 7.85 MB"
Time-Frequency Signal Analysis and Processing: A Comprehensive Review,Boualem Boashash,https://covers.zlibcdn2.com/covers100/books/ad/8a/66/ad8a66ffd63e67832fd56fe971abe64d.jpg,"
Time-Frequency Signal Analysis and Processing (TFSAP) is a collection of theory, techniques and algorithms used for the analysis and processing of non-stationary signals, as found in a wide range of applications including telecommunications, radar, and biomedical engineering. This book gives the university researcher and R&D engineer insights into how to use TFSAP methods to develop and implement the engineering application systems they require.   New to this edition:  New sections on Efficient and Fast Algorithms; a ""Getting Started"" chapter enabling readers to start using the algorithms on simulated and real examples with the TFSAP toolbox, compare the results with the ones presented in the book and then insert the algorithms in their own applications and adapt them as needed. Two new chapters and twenty three new sections, including updated references.New topics including: efficient algorithms for optimal TFDs (with source code), the enhanced spectrogram, time-frequency modelling, more mathematical foundations, the relationships between QTFDs and Wavelet Transforms, new advanced applications such as cognitive radio, watermarking, noise reduction in the time-frequency domain, algorithms for Time-Frequency Image Processing, and Time-Frequency applications in neuroscience (new chapter).  A comprehensive tutorial introduction to Time-Frequency Signal Analysis and Processing (TFSAP), accessible to anyone who has taken a first course in signalsKey advances in theory, methodology and algorithms, are concisely presented by some of the leading authorities on the respective topicsApplications written by leading researchers showing how to use TFSAP methods ",https://1lib.in/dl/2662716/473b00,1056,Academic Press,2015,english,"PDF, 40.18 MB"
"Advanced Signal Processing Handbook: Theory and Implementation for Radar, Sonar, and Medical Imaging Real Time Systems",Stergios Stergiopoulos,https://covers.zlibcdn2.com/covers100/books/b2/14/40/b214406b2bbb520c2402200e96f40961.jpg,"
                    Beyond offering an outstanding introduction to the principles and applications of advanced signal processing, this handbook presents the most recent theoretical and practical developments in the field. Expert contributors identify applications and assess the impact of and improvements in radar, sonar, and medical imaging systems. This handbook develops a generic processing structure, based on the similarities between radar, sonar, and medical imaging systems, to present an introduction to these new principles and applications. Bridging a number of related fields, it guides the reader into the next generation of active and passive real-time systems.                ",https://1lib.in/dl/465553/b3ce9d,727,CRC Press,2000,english,"PDF, 52.12 MB"
"Statistical signal processing: detection, estimation, and time series analysis",Louis Scharf,https://covers.zlibcdn2.com/covers100/books/2f/c1/d9/2fc1d9f2b8dc2ca060093b06d311f6b9.jpg,"
                    This book is very comprehensive, covering all essential topics in signal detection, all down to the bottom. However, it requires a very high level of mathematical maturity and understanding as all derivations are pretty jumpy with slight notational abuses.                ",https://1lib.in/dl/685918/5f3011,544,Addison-Wesley Pub. Co,1991,english,"PDF, 20.84 MB"
DSP for Embedded and Real-Time Systems. Expert Guide,Oshana R.,https://covers.zlibcdn2.com/covers100/books/35/6d/15/356d157d6b9b2fe7edda309de947078a.jpg,"
                    Издательство Newnes, 2012, -625 pp.This Expert Guide gives you the techniques and technologies in digital signal processing (DSP) to optimally design and implement your embedded system. Written by experts with a solutions focus, this encyclopedic reference gives you an indispensable aid to tackling the day-to-day problems you face in using DSP to develop embedded systems.With this book you will learn:- A range of development techniques for developing DSP code- Valuable tips and tricks for optimizing DSP software for maximum performance- The various options available for constructing DSP systems from numerous software components- The tools available for developing DSP applications- Numerous practical guidelines from experts with wide and lengthy experience of DSP application development Features:- Several areas of research being done in advanced DSP technology- Industry case studies on DSP systems development- DSP software development tools available for download and evaluation DSP for Embedded and Real-Time Systems is the reference for both the beginner and experienced, covering most aspects of using today's DSP techniques and technologies for designing and implementing an optimal embedded system. - The only complete reference which explains all aspects of using DSP in embedded systems development making it a rich resource for everyday use- Covers all aspects of using today's DSP techniques and technologies for designing and implementing an optimal embedded system - Enables the engineer to find solutions to all the problems they will face when using DSPDSP in Embedded Systems: A RoadmapIntroduction to Digital Signal ProcessingOverview of Real-time and Embedded SystemsOverview of Embedded Systems Development Lifecycle Using DSP Programmable DSP ArchitecturesFPGA in Wireless Communications ApplicationsThe DSP Hardware/Software ContinuumOverview of DSP AlgorithmsHigh-level Design Tools for Complex DSP ApplicationsOptimizing DSP Software – Benchmarking and Profiling DSP SystemsOptimizing DSP Software - High-level Languages and Programming ModelsOptimizing DSP Software - Code OptimizationDSP Optimization - Memory OptimizationSoftware Optimization for Power ConsumptionDSP Operating SystemsManaging the DSP Software Development EffortMulticore Software Development for DSPDeveloping and Debugging a DSP ApplicationCase StudiesLTE Baseband Software DesignDSP for Medical DevicesVoice Over IP DSP Software SystemSoftware Performance Engineering of an Embedded System DSP ApplicationSpecifying Behavior of Embedded SystemsDSP for Software Defined Radio                ",https://1lib.in/dl/3035847/917707,Unknown,Unknown,Unknown,english,"PDF, 21.13 MB"
"Real-Time Digital Signal Processing from MATLAB to C with the TMS320C6x DSPs, Third Edition",Morrow,https://covers.zlibcdn2.com/covers100/books/af/22/05/af2205ab80bc9df03af9ddbb91b555ba.jpg,Unknown,https://1lib.in/dl/4977161/4b4d53,481,Chapman and Hall/CRC,2016,english,"PDF, 16.26 MB"
"Advanced signal processing on brain event-related potentials : filtering ERPs in time, frequency and space domains sequentially and simultaneously",Cong,https://covers.zlibcdn2.com/covers100/books/6a/f2/6e/6af26e7ed38542e4632930516edf7476.jpg,Unknown,https://1lib.in/dl/2571884/f6c7f1,224,World Scientific,2015,english,"PDF, 15.74 MB"
"Quadrature Amplitude Modulation: From Basics to Adaptive Trellis-Coded, Turbo-Equalised and Space-Time Coded OFDM, CDMA and MC-CDMA Systems",Lajos L. Hanzo,https://covers.zlibcdn2.com/covers100/books/8e/5b/0c/8e5b0c8a2cc6c524d5ec4d334d315592.jpg,Unknown,https://1lib.in/dl/1133299/c64e9c,1135,Wiley-IEEE Press,2004,english,"DJVU, 27.98 MB"
"Time-Frequency Signal Analysis and Processing, Second Edition: A Comprehensive Reference",Boualem Boashash,https://covers.zlibcdn2.com/covers100/books/c5/bb/d9/c5bbd91a07cc66f513842e75d21d7297.jpg,"
Time-Frequency Signal Analysis and Processing (TFSAP) is a collection of theory, techniques and algorithms used for the analysis and processing of non-stationary signals, as found in a wide range of applications including telecommunications, radar, and biomedical engineering. This book gives the university researcher and R&D engineer insights into how to use TFSAP methods to develop and implement the engineering application systems they require.   New to this edition:  New sections on Efficient and Fast Algorithms; a ""Getting Started"" chapter enabling readers to start using the algorithms on simulated and real examples with the TFSAP toolbox, compare the results with the ones presented in the book and then insert the algorithms in their own applications and adapt them as needed. Two new chapters and twenty three new sections, including updated references.New topics including: efficient algorithms for optimal TFDs (with source code), the enhanced spectrogram, time-frequency modelling, more mathematical foundations, the relationships between QTFDs and Wavelet Transforms, new advanced applications such as cognitive radio, watermarking, noise reduction in the time-frequency domain, algorithms for Time-Frequency Image Processing, and Time-Frequency applications in neuroscience (new chapter).  A comprehensive tutorial introduction to Time-Frequency Signal Analysis and Processing (TFSAP), accessible to anyone who has taken a first course in signalsKey advances in theory, methodology and algorithms, are concisely presented by some of the leading authorities on the respective topicsApplications written by leading researchers showing how to use TFSAP methods ",https://1lib.in/dl/3419509/3a0674,1056,Academic Press,2016,english,"PDF, 70.82 MB"
Probability and random processes: using MATLAB with applications to continuous and discrete time systems,Donald G. Childers,https://covers.zlibcdn2.com/covers100/books/87/b9/c7/87b9c7218ac21ffdb2b9426230853d30.jpg,"
                    FOR INFORMATION ABOUT THE SOLUTIONS MANUAL AND MATLAB SOFTWARE, PLEASE CONTACT MICHELLE FLOMENHOFT AT michelle_flomenhoft@mcgraw-hill.com  PROBABILITY AND RANDOM PROCESSES USING MATLAB, 1/e, is designed for an undergraduate senior level or first year graduate level course in probability and random processes. The course is introductory and is to be covered in one semester. The course covers both continuous- and discrete-time systems. Many of the applications are drawn from signal processing and communications.                ",https://1lib.in/dl/538654/b0c2ca,443,Richard D Irwin,1997,english,"PDF, 20.16 MB"
