title,author,image,desc,download_link,pages,publisher,year,language,file
Data Science For Dummies,Lillian Pierson,https://covers.zlibcdn2.com/covers100/books/59/9a/ba/599aba18b254d7999a9f438e8acb7a6e.jpg,"
Discover how data science can help you gain in-depth insight into your business – the easy way!Jobs in data science abound, but few people have the data science skills needed to fill these increasingly important roles. Data Science For Dummies is the perfect starting point for IT professionals and students who want a quick primer covering all areas of the expansive data science space. With a focus on business cases, the book explores topics in big data, data science, and data engineering, and how these three areas are combined to produce tremendous value. If you want to pick-up the skills you need to begin a new career or initiate a new project, reading this book will help you understand what technologies, programming languages, and mathematical methods on which to focus. While this book serves as a wildly fantastic guide through the broad aspects of the topic, including the sometimes intimidating field of big data and data science, it is not an instructional manual for hands-on implementation. Here’s what to expect in Data Science for Dummies:Provides a background in big data and data engineering before moving on to data science and how it’s applied to generate value.Includes coverage of big data frameworks and applications like Hadoop, MapReduce, Spark, MPP platforms, and NoSQL.Explains machine learning and many of its algorithms, as well as artificial intelligence and the evolution of the Internet of Things.Details data visualization techniques that can be used to showcase, summarize, and communicate the data insights you generate.It’s a big, big data world out there – let Data Science For Dummies help you get started harnessing its power so you can gain a competitive edge for your organization. ",https://1lib.in/dl/3274496/7d3b2d,483,John Wiley & Sons,2015,english,"PDF, 9.25 MB"
Analytics in a Big Data World: The Essential Guide to Data Science and its Applications,Bart Baesens,https://covers.zlibcdn2.com/covers100/books/bb/8d/8e/bb8d8ef6c55d39aa10c735ebcb71770f.jpg,"
                    The guide to targeting and leveraging business opportunities using big data & analytics  By leveraging big data & analytics, businesses create the potential to better understand, manage, and strategically exploiting the complex dynamics of customer behavior. Analytics in a Big Data World reveals how to tap into the powerful tool of data analytics to create a strategic advantage and identify new business opportunities. Designed to be an accessible resource, this essential book does not include exhaustive coverage of all analytical techniques, instead focusing on analytics techniques that really provide added value in business environments.  The book draws on author Bart Baesens' expertise on the topics of big data, analytics and its applications in e.g. credit risk, marketing, and fraud to provide a clear roadmap for organizations that want to use data analytics to their advantage, but need a good starting point. Baesens has conducted extensive research on big data, analytics, customer relationship management, web analytics, fraud detection, and credit risk management, and uses this experience to bring clarity to a complex topic. * Includes numerous case studies on risk management, fraud detection, customer relationship management, and web analytics * Offers the results of research and the author's personal experience in banking, retail, and government * Contains an overview of the visionary ideas and current developments on the strategic use of analytics for business * Covers the topic of data analytics in easy-to-understand terms without an undo emphasis on mathematics and the minutiae of statistical analysis For organizations looking to enhance their capabilities via data analytics, this resource is the go-to reference for leveraging data to enhance business capabilities.                ",https://1lib.in/dl/2614213/0a2474,256,Wiley,2014,english,"PDF, 4.03 MB"
Serious Cryptography: A Practical Introduction to Modern Encryption,Jean-Philippe Aumasson,https://covers.zlibcdn2.com/covers100/books/0d/73/cf/0d73cf9818d7da4f6260217301b663da.jpg,"
                    This practical guide to modern encryption breaks down the fundamental mathematical concepts at the heart of cryptography without shying away from meaty discussions of how they work. You’ll learn about authenticated encryption, secure randomness, hash functions, block ciphers, and public-key techniques such as RSA and elliptic curve cryptography. You’ll also learn: - Key concepts in cryptography, such as computational security, attacker models, and forward secrecy - The strengths and limitations of the TLS protocol behind HTTPS secure websites - Quantum computation and post-quantum cryptography - About various vulnerabilities by examining numerous code examples and use cases - How to choose the best algorithm or protocol and ask vendors the right questions Each chapter includes a discussion of common implementation mistakes using real-world examples and details what could go wrong and how to avoid these pitfalls.  Whether you’re a seasoned practitioner or a beginner looking to dive into the field, Serious Cryptography will provide a complete survey of modern encryption and its applications.                ",https://1lib.in/dl/3399523/21be14,312,No Starch Press,2017,english,"PDF, 5.19 MB"
Data Structures and Algorithms in C++,Adam Drozdek,https://covers.zlibcdn2.com/covers100/books/e6/ce/94/e6ce94a53248171201b7bfe9765121cb.jpg,"
                    Strengthen your understanding of data structures and their algorithms for the foundation you need to successfully design, implement and maintain virtually any software system. Theoretical, yet practical, DATA STRUCUTRES AND ALGORITHMS IN C++, 4E by experienced author Adam Drosdek highlights the fundamental connection between data structures and their algorithms, giving equal weight to the practical implementation of data structures and the theoretical analysis of algorithms and their efficiency. This edition provides critical new coverage of treaps, k-d trees and k-d B-trees, generational garbage collection, and other advanced topics such as sorting methods and a new hashing technique. Abundant C++ code examples and a variety of case studies provide valuable insights into data structures implementation. DATA STRUCTURES AND ALGORITHMS IN C++ provides the balance of theory and practice to prepare readers for a variety of applications in a modern, object-oriented paradigm.                ",https://1lib.in/dl/2315271/1715f6,816,Cengage Learning,2012,english,"PDF, 21.35 MB"
"Coding Theory - Algorithms, Architectures, and Applications",Andre Neubauer,https://covers.zlibcdn2.com/covers100/books/a6/70/b2/a670b2f075822838d1debe6e0951bc71.jpg,"
                    One of the most important key technologies for digital communication systems as well as storage media is coding theory. It provides a means to transmit information across time and space over noisy and unreliable communication channels.          Coding Theory: Algorithms, Architectures and Applications  provides a concise overview of channel coding theory and practice, as well as the accompanying signal processing architectures. The book is unique in presenting algorithms, architectures, and applications of coding theory in a unified framework. It covers the basics of coding theory before moving on to discuss algebraic linear block and cyclic codes, turbo codes and low density parity check codes and space-time codes. Coding Theory provides algorithms and architectures used for implementing coding and decoding strategies as well as coding schemes used in practice especially in communication systems.         Feature of the book include:       Unique presentation-like style for summarising main aspects      Practical issues for implementation of coding techniques      Sound theoretical approach to practical, relevant coding methodologies      Covers standard coding schemes such as block and convolutional codes, coding schemes such as Turbo and LDPC codes, and space time codes currently in research, all covered in a common framework with respect to their applications.             This book is ideal for postgraduate and undergraduate students of communication and information engineering, as well as computer science students. It will also be of use to engineers working in the industry who want to know more about the theoretical basics of coding theory and their application in currently relevant communication systems                ",https://1lib.in/dl/437612/a7d4c8,355,Wiley-Interscience,2007,english,"PDF, 1.59 MB"
"Python Deep Learning: Exploring deep learning techniques, neural network architectures and GANs with PyTorch, Keras and TensorFlow",Ivan Vasilev,https://covers.zlibcdn2.com/covers100/books/30/10/f2/3010f213b88a44c098381c91c6253532.jpg,"
                    Exploring an advanced state of the art deep learning models and its applications using Popular python libraries like Keras, Tensorflow, and Pytorch

Key Features
• A strong foundation on neural networks and deep learning with Python libraries.
• Explore advanced deep learning techniques and their applications across computer vision and NLP.
• Learn how a computer can navigate in complex environments with reinforcement learning.

Book Description
With the surge of Artificial Intelligence in each and every application catering to both business and consumer needs, Deep Learning becomes the prime need of today and future market demands. This book explores deep learning and builds a strong deep learning mindset in order to put them into use in their smart artificial intelligence projects.
This second edition builds strong grounds of deep learning, deep neural networks and how to train them with high-performance algorithms and popular python frameworks. You will uncover different neural networks architectures like convolutional networks, recurrent networks, long short term memory (LSTM) and solve problems across image recognition, natural language processing, and time-series prediction. You will also explore the newly evolved area of reinforcement learning and it will help you to understand the state-of-the-art algorithms which are the main engines behind popular game Go, Atari, and Dota.
By the end of the book, you will be well versed with practical deep learning knowledge and its real-world applications

What you will learn
• Grasp mathematical theory behind neural networks and deep learning process.
• Investigate and resolve computer vision challenges using convolutional networks and capsule networks.
• Solve Generative tasks using Variational Autoencoders and Generative Adversarial Nets (GANs).
• Explore Reinforcement Learning and understand how agents behave in a complex environment.
• Implement complex natural language processing tasks using recurrent networks (LSTM, GRU), and attention models.

Who This Book Is For
This book is for Data Science practitioners, Machine Learning Engineers and Deep learning aspirants who have a basic foundation of Machine Learning concepts and some programming experience with Python. A mathematical background with a conceptual understanding of calculus and statistics is also desired                ",https://1lib.in/dl/3675383/bf74b6,468,Packt Publishing,2019,english,"PDF, 23.96 MB"
Clean Architecture: A Craftsman’s Guide to Software Structure and Design,Robert C. Martin,https://covers.zlibcdn2.com/covers100/books/b1/c9/42/b1c94251908069df0a3dbe2462f52cdd.jpg,"
                    Building upon the success of best-sellers The Clean Coder and Clean Code, legendary software craftsman Robert C. ""Uncle Bob"" Martin shows how to bring greater professionalism and discipline to application architecture and design.As with his other books, Martin's Clean Architecture doesn't merely present multiple choices and options, and say ""use your best judgment"": it tells you what choices to make, and why those choices are critical to your success. Martin offers direct, no-nonsense answers to key architecture and design questions like:What are the best high level structures for different kinds of applications, including web, database, thick-client, console, and embedded apps?What are the core principles of software architecture?What is the role of the architect, and what is he/she really trying to achieve?What are the core principles of software design?How do designs and architectures go wrong, and what can you do about it?What are the disciplines and practices of professional architects and designers?Clean Architecture is essential reading for every software architect, systems analyst, system designer, and software manager -- and for any programmer who aspires to these roles or is impacted by their work.                ",https://1lib.in/dl/3710169/0fcb3f,432,Prentice Hall,2017,english,"PDF, 6.37 MB"
"Internet of Things: Architectures, Protocols and Standards",Simone Cirani,https://covers.zlibcdn2.com/covers100/books/17/0d/fb/170dfb87dba9a9da17c235587762b132.jpg,"
                    This book addresses researchers and graduate students at the forefront of study/research on the Internet of Things (IoT) by presenting state-of-the-art research together with the current and future challenges in building new smart applications (e.g., Smart Cities, Smart Buildings, and Industrial IoT) in an efficient, scalable, and sustainable way. It covers the main pillars of the IoT world (Connectivity, Interoperability, Discoverability, and Security/Privacy), providing a comprehensive look at the current technologies, procedures, and architectures.                ",https://1lib.in/dl/3602775/0f1857,Unknown,Wiley,2018,english,"PDF, 8.58 MB"
"Computer Architecture, Sixth Edition: A Quantitative Approach",John L. Hennessy,https://covers.zlibcdn2.com/covers100/books/58/73/4d/58734dae75228cd8ccf1be995da2893a.jpg,"
Computer Architecture: A Quantitative Approach, Sixth Edition has been considered essential reading by instructors, students and practitioners of computer design for over 20 years. The sixth edition of this classic textbook is fully revised with the latest developments in processor and system architecture. It now features examples from the RISC-V (RISC Five) instruction set architecture, a modern RISC instruction set developed and designed to be a free and openly adoptable standard. It also includes a new chapter on domain-specific architectures and an updated chapter on warehouse-scale computing that features the first public information on Google's newest WSC.  True to its original mission of demystifying computer architecture, this edition continues the longstanding tradition of focusing on areas where the most exciting computing innovation is happening, while always keeping an emphasis on good engineering design.Includes a new chapter on domain-specific architectures, explaining how they are the only path forward for improved performance and energy efficiency given the end of Moore’s Law and Dennard scalingFeatures the first publication of several DSAs from industry Features extensive updates to the chapter on warehouse-scale computing, with the first public information on the newest Google WSC Offers updates to other chapters including new material dealing with the use of stacked DRAM; data on the performance of new NVIDIA Pascal GPU vs. new AVX-512 Intel Skylake CPU; and extensive additions to content covering multicore architecture and organizationIncludes ""Putting It All Together"" sections near the end of every chapter, providing real-world technology examples that demonstrate the principles covered in each chapter Includes review appendices in the printed text and additional reference appendices available online Includes updated and improved case studies and exercises ",https://1lib.in/dl/3423170/d305c2,936,Morgan Kaufmann,2019,english,"PDF, 34.95 MB"
Computer Systems: A Programmer's Perspective,Randal E. Bryant,https://covers.zlibcdn2.com/covers100/books/33/dc/73/33dc73067d7512a7d970cec5fe8870db.jpg,"
                    This book (CS:APP3e) is the third edition of a book that stems from the introductory computer systems course we developed at Carnegie Mellon University, starting in the Fall of 1998, called ""Introduction to Computer Systems"" (ICS). The presentation is based on the following principles, which aim to help the students become better programmers and to help prepare them for upper-level systems courses: 
• Students should be introduced to computer systems from the perspective of a programmer, rather from the more traditional perspective of a system implementer. What does this mean? 
• Students should get a view of the complete system, comprising the hardware, operating system, compiler, and network. 
• Students learn best by developing and evaluating real programs that run on real machines. 
We cover data representations, machine level representations of C programs, processor architecture, program optimizations, the memory hierarchy, linking, exceptional control flow (exceptions, interrupts, processes, and Unix signals), virtual memory and memory management, system-level I/O, basic network programming, and concurrent programming. These concepts are supported by series of fun and hands-on lab assignments. See the manuscript Preface for more details.                ",https://1lib.in/dl/2611328/6c9b2d,1120,Pearson,2015,english,"PDF, 35.97 MB"
Practical C++ Design: From Programming to Architecture,Adam B. Singer,https://covers.zlibcdn2.com/covers100/books/2c/18/4c/2c184c9da905603430df85aff151f4b1.jpg,"
                    Go from competent C++ developer to skilled designer or architect using this book as your C++ design master class. This title will guide you through the design and implementation of a fun, engaging case study. Starting with a quick exploration of the requirements for building the application, you'll delve into selecting an appropriate architecture, eventually designing and implementing all of the necessary modules to meet the project’s requirements. By the conclusion of Practical C++ Design, you'll have constructed a fully functioning calculator that builds and executes on multiple platforms. Access to the complete source code will help speed your learning.Utilize the Model-View-Controller pattern to determine the optimal architecture for the calculator; the observer pattern to design an event system;  the singleton pattern as you design the calculator’s central data repository, a reusable stack; the command pattern to design a command system supporting unlimited undo/redo; and the abstract factory pattern for a cross-platform plugin infrastructure to make the calculator extensible.What You Will Learn:Learn to read a specification document and translate it into a practical C++ designUnderstand trade-offs in selecting between alternative design scenariosGain practical experience in applying design patterns to realistic development scenariosLearn how to effectively use language elements of modern C++ to create a lasting designDevelop a complete C++ program from a blank canvas through to a fully functioning, cross platform applicationLearn to read, modify, and extend an existing, high quality codeLearn the fundamentals of API design, including class, module, and plugin interfacesWho This Book Is For:Practical C++ Design is a book designed for the experienced C++ developer ready to take the next step to becoming a skilled C++ designer. ",https://1lib.in/dl/3367330/24f95e,246,Apress,2017,english,"PDF, 2.37 MB"
Semantic Software Design: A New Theory and Practical Guide for Modern Architects,Eben Hewitt,https://covers.zlibcdn2.com/covers100/books/5e/c4/b5/5ec4b517e06a0304bbacf1bb2e1577a2.jpg,"

With this practical book, architects, CTOs, and CIOs will learn a set of patterns for the practice of architecture, including analysis, documentation, and communication. Author Eben Hewitt shows you how to create holistic and thoughtful technology plans, communicate them clearly, lead people toward the vision, and become a great architect or Chief Architect.This book covers each key aspect of architecture comprehensively, including how to incorporate business architecture, information architecture, data architecture, application (software) architecture together to have the best chance for the system’s success.
Get a practical set of proven architecture practices focused on shipping great products using architecture
Learn how architecture works effectively with development teams, management, and product management teams through the value chain Find updated special coverage on machine learning architecture
Get usable templates to start incorporating into your teams immediately
Incorporate business architecture, information architecture, data architecture, and application (software) architecture together

",https://1lib.in/dl/5256860/8b9291,250,"O’Reilly Media, Inc.",2020,english,"EPUB, 2.09 MB"
Practical Microservices Architectural Patterns - Event-Based Java Microservices with Spring Boot and Spring Cloud,Binildas Christudas,https://covers.zlibcdn2.com/covers100/books/21/78/9b/21789bd994c002154c85362db64caa14.jpg,"
                    About this book

Take your distributed applications to the next level and see what the reference architectures associated with microservices can do for you. This book begins by showing you the distributed computing architecture landscape and provides an in-depth view of microservices architecture. Following this, you will work with CQRS, an essential pattern for microservices, and get a view of how distributed messaging works. Moving on, you will take a deep dive into Spring Boot and Spring Cloud. 
Coming back to CQRS, you will learn how event-driven microservices work with this pattern, using the Axon 2 framework. This takes you on to how transactions work with microservices followed by advanced architectures to address non-functional aspects such as high availability and scalability. In the concluding part of the book you develop your own enterprise-grade microservices application using the Axon framework and true BASE transactions, while making it as secure as possible.
What You Will Learn

Shift from monolith architecture to microservices 
Work with distributed and ACID transactions
Build solid architectures without two-phase commit transactions
Discover the high availability principles in microservices

--------

Who This Book Is For

Java developers with basic knowledge of distributed and multi-threaded application architecture, and no knowledge of Spring Boot or Spring Cloud. Knowledge of CQRS and event-driven architecture is not mandatory as this book will cover these in depth.                ",https://1lib.in/dl/5208316/0ef05b,916,Apress,2019,english,"PDF, 33.34 MB"
Computer Organization and Architecture Designing for Performance 10th Edition,William Stallings,https://covers.zlibcdn2.com/covers100/books/23/f3/13/23f31322bee8afe15949d3ba83be62c9.jpg,"
                    Four-time winner of the best Computer Science and Engineering textbook of the year award from the Textbook and Academic Authors Association, Computer Organization and Architecture: Designing for Performance provides a thorough discussion of the fundamentals of computer organization and architecture, covering not just processor design, but memory, I/O, and parallel systems. Coverage is supported by a wealth of concrete examples emphasizing modern RISC, CISC, and superscalar systems. Undergraduates and professionals in computer science, computer engineering, and electrical engineering courses will learn the fundamentals of processor and computer design from this award-winning text.   The eighth revision has been updated to reflect major advances in computer technology, including multicore processors and embedded processors. Interactive simulations have been expanded and keyed into relevant sections of text.                ",https://1lib.in/dl/3710986/a8e3ec,864,Pearson,2016,english,"PDF, 17.09 MB"
"SQL & NoSQL Databases: Models, Languages, Consistency Options and Architectures for Big Data Management",Andreas Meier,https://covers.zlibcdn2.com/covers100/books/b9/64/92/b96492da730dcbc6b1df98a906cf8552.jpg,"
                    This book offers a comprehensive introduction to relational (SQL) and non-relational (NoSQL) databases. The authors thoroughly review the current state of database tools and techniques, and examine coming innovations.

The book opens with a broad look at data management, including an overview of information systems and databases, and an explanation of contemporary database types:
• SQL and NoSQL databases, and their respective management systems
• The nature and uses of Big Data
• A high-level view of the organization of data management

Data Modeling and Consistency
Chapter-length treatment is afforded Data Modeling in both relational and graph databases, including enterprise-wide data architecture, and formulas for database design. Coverage of languages extends from an overview of operators, to SQL and and QBE (Query by Example), to integrity constraints and more.
A full chapter probes the challenges of Ensuring Data Consistency, covering:
• Multi-User Operation
• Troubleshooting
• Consistency in Massive Distributed Data
• Comparison of the ACID and BASE consistency models, and more

System Architecture also gets from its own chapter, which explores Processing of Homogeneous and Heterogeneous Data; Storage and Access Structures; Multi-dimensional Data Structures and Parallel Processing with MapReduce, among other topics.

Post-Relational and NoSQL Databases
The chapter on post-relational databases discusses the limits of SQL – and what lies beyond, including Multi-Dimensional Databases, Knowledge Bases and and Fuzzy Databases.
A final chapter covers NoSQL Databases, along with
• Development of Non-Relational Technologies,
• Key-Value, Column-Family and Document Stores
• XML Databases and Graphic Databases, and more

The book includes more than 100 tables, examples and illustrations, and each chapter offers a list of resources for further reading.
SQL & NoSQL Databases conveys the strengths and weaknesses of relational and non-relational approaches, and shows how to undertake development for big data applications. The book benefits readers including students and practitioners working across the broad field of applied information technology.
This textbook has been recommended and developed for university courses in Germany, Austria and Switzerland.                ",https://1lib.in/dl/5214039/a6ec39,229,Springer Vieweg,2019,english,"PDF, 4.01 MB"
Software Architecture Patterns,Mark Richards,https://covers.zlibcdn2.com/covers100/books/d4/f2/4f/d4f24faeff960b9652e9fd6c880bd300.jpg,"
                    The success of any application or system depends on the architecture pattern you use. By describing the overall characteristics of the architecture, these patterns not only guide designers and developers on how to design components, but also determine the ways in which those components should interact.This O’Reilly report takes a deep dive into many common software architecture patterns. Each pattern includes a full explanation of how it works, explains the pattern’s benefits and considerations, and describes the circumstances and conditions it was designed to address. The report also includes an analysis and scorecard for each pattern based on several architecture and software development quality attributes.                ",https://1lib.in/dl/2951924/618423,Unknown,O'Reilly,2015,english,"PDF, 5.28 MB"
"Fundamentals of Neural Networks: Architectures, Algorithms, and Applications",Fausett L.,https://covers.zlibcdn2.com/covers100/books/ae/6c/e6/ae6ce64b978dcc3e4c0623c70d6d5973.jpg,"
                    Providing detailed examples of simple applications, this new book introduces the use of neural networks. It covers simple neural nets for pattern classification; pattern association; neural networks based on competition; adaptive-resonance theory; and more.  For professionals working with neural networks.                ",https://1lib.in/dl/460672/e6de5a,476,Unknown,1994,english,"PDF, 27.87 MB"
Software architecture in practice,Len Bass,https://covers.zlibcdn2.com/covers100/books/80/a2/b3/80a2b31e3b36d1ce9124cf69d0b7c9ab.jpg,"
                    The award-winning and highly influential Software Architecture in Practice, Third Edition, has been substantially revised to reflect the latest developments in the field. In a real-world setting, the book once again introduces the concepts and best practices of software architecture—how a software system is structured and how that system’s elements are meant to interact. Distinct from the details of implementation, algorithm, and data representation, an architecture holds the key to achieving system quality, is a reusable asset that can be applied to subsequent systems, and is crucial to a software organization’s business strategy.
The authors have structured this edition around the concept of architecture influence cycles. Each cycle shows how architecture influences, and is influenced by, a particular context in which architecture plays a critical role. Contexts include technical environment, the life cycle of a project, an organization’s business profile, and the architect’s professional practices. The authors also have greatly expanded their treatment of quality attributes, which remain central to their architecture philosophy—with an entire chapter devoted to each attribute—and broadened their treatment of architectural patterns.
If you design, develop, or manage large software systems (or plan to do so), you will find this book to be a valuable resource for getting up to speed on the state of the art.
Totally new material covers:
• Contexts of software architecture: technical, project, business, and professional
• Architecture competence: what this means both for individuals and organizations
• The origins of business goals and how this affects architecture
• Architecturally significant requirements, and how to determine them
• Architecture in the life cycle, including generate-and-test as a design philosophy; architecture conformance during implementation; architecture and testing; and architecture and agile development
• Architecture and current technologies, such as the cloud, social networks, and end-user devices                ",https://1lib.in/dl/5156825/b98bad,640,Addison-Wesley Professional,2012,english,"PDF, 19.37 MB"
The Elements of Computing Systems: Building a Modern Computer from First Principles,Noam Nisan,https://covers.zlibcdn2.com/covers100/books/a5/db/b5/a5dbb5e7ffbde42b362c27289594f473.jpg,"
A textbook with a hands-on approach that leads students through the gradual construction of a complete and working computer system including the hardware platform and the software hierarchy.In the early days of computer science, the interactions of hardware, software, compilers, and operating system were simple enough to allow students to see an overall picture of how computers worked. With the increasing complexity of computer technology and the resulting specialization of knowledge, such clarity is often lost. Unlike other texts that cover only one aspect of the field, The Elements of Computing Systems gives students an integrated and rigorous picture of applied computer science, as it comes to play in the construction of a simple yet powerful computer system.  Indeed, the best way to understand how computers work is to build one from scratch, and this textbook leads students through twelve chapters and projects that gradually build a basic hardware platform and a modern software hierarchy from the ground up. In the process, the students gain hands-on knowledge of hardware architecture, operating systems, programming languages, compilers, data structures, algorithms, and software engineering. Using this constructive approach, the book exposes a significant body of computer science knowledge and demonstrates how theoretical and applied techniques taught in other courses fit into the overall picture.  Designed to support one- or two-semester courses, the book is based on an abstraction-implementation paradigm; each chapter presents a key hardware or software abstraction, a proposed implementation that makes it concrete, and an actual project. The emerging computer system can be built by following the chapters, although this is only one option, since the projects are self-contained and can be done or skipped in any order. All the computer science knowledge necessary for completing the projects is embedded in the book, the only pre-requisite being a programming experience.The book's web site provides all tools and materials necessary to build all the hardware and software systems described in the text, including two hundred test programs for the twelve projects. The projects and systems can be modified to meet various teaching needs, and all the supplied software is open-source. ",https://1lib.in/dl/2074099/d94f03,341,The MIT Press,2005,english,"PDF, 3.06 MB"
Serverless Architectures on AWS: With examples using AWS Lambda,Peter Sbarski,https://covers.zlibcdn2.com/covers100/books/a1/88/db/a188dbdbb7fdd81e6bc8ad30fd1757a9.jpg,"
                    Serverless Architectures on AWS teaches you how to build, secure and manage serverless architectures that can power the most demanding web and mobile apps. Forewords by Patrick Debois (Founder of devopsdays) and Dr. Donald F. Ferguson (Columbia University).

About the Technology
There's a shift underway toward serverless cloud architectures. With the release of serverless computer technologies such as AWS Lambda, developers are now building entirely serverless platforms at scale. In these new architectures, traditional back-end servers are replaced with cloud functions acting as discrete single-purpose services. By composing and combining these serverless cloud functions together in a loose orchestration and adopting useful third-party services, developers can create powerful yet easy-to-understand applications.

About the Book
Serverless Architectures on AWS teaches you how to build, secure, and manage serverless architectures that can power the most demanding web and mobile apps. You'll get going quickly with this book's ready-made real-world examples, code snippets, diagrams, and descriptions of architectures that can be readily applied. By the end, you'll be able to architect and build your own serverless applications on AWS.

What's Inside
• First steps with serverless computing
• Important patterns and architectures
• Writing AWS Lambda functions and using the API Gateway
• Composing serverless applications using key services like Auth0 and Firebase
• Securing, deploying, and managing serverless architectures

About the Reader
This book is for software developers interested in back end technologies. Experience with JavaScript (node.js) and AWS is useful but not required.                ",https://1lib.in/dl/2948679/21fea4,376,Manning Publications,2017,english,"PDF, 28.21 MB"
"Digital Design and Computer Architecture, Second Edition",David M. Harris,https://covers.zlibcdn2.com/covers100/books/a0/75/9f/a0759fe57a183c40967f5c563082581d.jpg,"
                    This second edition has been updated with new content on I/O systems in the context of general purpose processors found in a PC as well as microcontrollers found almost everywhere. The new edition provides practical examples of how to interface with peripherals using RS232, SPI, motor control, interrupts, wireless, and analog-to-digital conversion. High-level descriptions of I/O interfaces found in PCs include USB, SDRAM, WiFi, PCI Express, and others. In addition to expanded and updated material throughout, SystemVerilog is now featured in the programming and code examples (replacing Verilog), alongside VHDL. This new edition also provides additional exercises and a new appendix on C programming to strengthen the connection between programming and processor architecture.SECOND Edition Features: - Covers the fundamentals of digital logic design and reinforces logic concepts through the design of a MIPS microprocessor. - Features side-by-side examples of the two most prominent Hardware Description - - Languages (HDLs)-SystemVerilog and VHDL-which illustrate and compare the ways each can be used in the design of digital systems. - Includes examples throughout the text that enhance the readers understanding and retention of key concepts and techniques. - Companion Web site includes links to CAD tools for FPGA design from Altera and Mentor Graphics, lecture slides, laboratory projects, and solutions to exercises. ",https://1lib.in/dl/2083220/62c062,712,Morgan Kaufmann,2012,english,"PDF, 24.74 MB"
Game Engine Architecture,Jason Gregory,https://covers.zlibcdn2.com/covers100/books/39/ce/2c/39ce2c135360318e7dddb0caf8436012.jpg,"
                    In this new and improved third edition of the highly popular Game Engine Architecture, Jason Gregory draws on his nearly two decades of experience at Midway, Electronic Arts and Naughty Dog to present both the theory and practice of game engine software development. In this book, the broad range of technologies and techniques used by AAA game studios are each explained in detail, and their roles within a real industrial-strength game engine are illustrated.

New to the Third Edition

This third edition offers the same comprehensive coverage of game engine architecture provided by previous editions, along with updated coverage of:

    computer and CPU hardware and memory caches,

    compiler optimizations,

    C++ language standardization,

    the IEEE-754 floating-point representation,

    2D user interfaces,

    plus an entirely new chapter on hardware parallelism and concurrent programming.

This book is intended to serve as an introductory text, but it also offers the experienced game programmer a useful perspective on aspects of game development technology with which they may not have deep experience. As always, copious references and citations are provided in this edition, making it an excellent jumping off point for those who wish to dig deeper into any particular aspect of the game development process.                ",https://1lib.in/dl/3561877/36f63a,1240,A K Peters/CRC Press,2018,english,"PDF, 23.10 MB"
Building Intelligent Cloud Applications: Develop Scalable Models Using Serverless Architectures with Azure,John Biggs,https://covers.zlibcdn2.com/covers100/books/ee/fb/7a/eefb7af8d1749492afc435eec3dba518.jpg,"
                    Serverless computing is radically changing the way we build and deploy applications. With cloud providers running servers and managing machine resources, companies now can focus solely on the application’s business logic and functionality. This hands-on book shows experienced programmers how to build and deploy scalable machine learning and deep learning models using serverless architectures with Microsoft Azure.

You’ll learn step-by-step how to code machine learning into your projects using Python and pre-trained models that include tools such as image recognition, speech recognition, and classification. You’ll also examine issues around deployment and continuous delivery including scaling, security, and monitoring.

This book is divided into four parts:
• Cloud-based development: learn the basics of serverless computing with machine learning, functions as a service (FaaS), and the use of APIs
• Adding intelligence: create serverless applications using Azure Functions; learn how to use pre-built machine-learning and deep-learning models
• Deployment and continuous delivery: get up to speed with Azure Kubernetes Service, as well as Azure Security Center, and Azure Monitoring
• Application examples: deliver data at the edge, build conversational interfaces, and use convolutional neural networks for image classification                ",https://1lib.in/dl/5239560/5e70c4,154,O’Reilly Media,2019,english,"PDF, 9.09 MB"
